word,predictor,coefficient,p_val,warnings_m1,warnings_m2
constellation,maxmonth_pre,-0.16848945871558366,0.019803004457782828,,
translation,maxmonth_pre,-0.16835238955180215,NA,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting'),
coat,maxmonth_pre,-0.16823519968281267,1.9557333623660732e-4,,
comment,maxmonth_pre,-0.16709929635176876,NA,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting'),
slaughter,maxmonth_pre,-0.16598803513207627,0.0012295236749968433,,
coffee,maxmonth_pre,-0.16576582099264847,0.025690566973478757,,
camp,maxmonth_pre,-0.16508639423660249,0.0017622855671730162,,
candy,maxmonth_pre,-0.16492607407959356,0.04226718368447763,,
shovel,maxmonth_pre,-0.16480010238299778,0.0014858921174645593,,
alcohol,maxmonth_pre,-0.16467676333869136,0.036771077415942856,,
rebel,maxmonth_pre,-0.16386681669706804,0.00637634258248255,,
rustle,maxmonth_pre,-0.1626399056517868,0.03047920044644296,,
fox,maxmonth_pre,-0.16262198230293148,0.002741200061990144,,
carcass,maxmonth_pre,-0.16239429249518322,0.01886388690480235,,
cupboard,maxmonth_pre,-0.16208225447194458,0.015007757458382433,,
ride,maxmonth_pre,-0.16200020278071822,6.07009981956322e-4,,
desert,maxmonth_pre,-0.16038252241834813,4.3520960405225953e-4,,
chimney,maxmonth_pre,-0.15865814441138962,0.010862334096297672,,
turkey,maxmonth_pre,-0.15828471905664498,0.01234156273469232,,
flank,maxmonth_pre,-0.15804871634402798,0.005305091840575105,,
rack,maxmonth_pre,-0.15739729391948515,0.019573203360180487,,
howl,maxmonth_pre,-0.15711920541781063,0.0012459978689335412,,
nonsense,maxmonth_pre,-0.1562623717376168,0.005940638393740891,,
melon,maxmonth_pre,-0.1548101475780762,0.019391823798638838,,
ore,maxmonth_pre,-0.15355371636497547,0.06736748886675772,,
doctor,maxmonth_pre,-0.1535531446386832,0.0015289968825511612,,
seam,maxmonth_pre,-0.15252276982868104,0.00364278365751333,,
switch,maxmonth_pre,-0.15243866850814636,0.01270663652783927,,
train,maxmonth_pre,-0.15210755464041817,0.002577878197523658,,
lodge,maxmonth_pre,-0.15209635111770844,0.014248830340182398,,
monster,maxmonth_pre,-0.15147972116388758,0.01776569408060586,,
calendar,maxmonth_pre,-0.15076903012737888,0.039134512347666024,,
station,maxmonth_pre,-0.1506608105636492,0.013881298645396339,,
skim,maxmonth_pre,-0.14971619613169038,0.012742993869441265,,
hemp,maxmonth_pre,-0.14948100756548977,0.0306539851290966,,
squash,maxmonth_pre,-0.14934436031422835,0.03045671177264588,,
leather,maxmonth_pre,-0.14887181353279672,2.6546930941266205e-4,,
drill,maxmonth_pre,-0.1482178016169748,0.0030049551616812627,,
ox,maxmonth_pre,-0.14714006919559863,0.02384815882564573,,
knob,maxmonth_pre,-0.1470109563226552,0.008237375923167417,,
flutter,maxmonth_pre,-0.14655982284728541,0.009137292654135612,,
biscuit,maxmonth_pre,-0.14586799212448154,0.027527611607331092,,
treatment,maxmonth_pre,-0.14556408206701732,NA,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting'),
disaster,maxmonth_pre,-0.14436411904953453,0.010927511456641798,,
provision,maxmonth_pre,-0.14398863017499194,0.005337977375673957,,
bump,maxmonth_pre,-0.1438244383452578,0.01778357447525366,,
formation,maxmonth_pre,-0.1433745706425873,NA,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting'),
clothing,maxmonth_pre,-0.14280381210221643,0.00435400794723439,,
prize,maxmonth_pre,-0.14233942276060368,0.014934101934416561,,
driver,maxmonth_pre,-0.14221914514914227,0.014752480793661536,,
grammar,maxmonth_pre,-0.14165645145839081,0.041070560714657485,,
punch,maxmonth_pre,-0.14105657693737503,0.01909332600627664,,
scholar,maxmonth_pre,-0.14077334435635958,0.015041609756656419,,
solution,maxmonth_pre,-0.14044529327667046,0.023958835073448027,,
pail,maxmonth_pre,-0.14003389320995335,0.014567575050011364,,
engine,maxmonth_pre,-0.1400087594649653,0.0299172806051148,,
clam,maxmonth_pre,-0.13930408380143502,0.16153068200344353,,
barrier,maxmonth_pre,-0.13810244034736377,0.053253876170201234,,
ribbon,maxmonth_pre,-0.13752097186662487,0.021340214840035832,,
beverage,maxmonth_pre,-0.1374343651973749,0.041889455733177025,,
job,maxmonth_pre,-0.1373488105918951,NA,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting'),
speed,maxmonth_pre,-0.13714927402988017,0.0024322139784084063,,
collar,maxmonth_pre,-0.1367704586657022,0.0046636904701240055,,
interpreter,maxmonth_pre,-0.1362888763499903,0.0037320267333883373,,
college,maxmonth_pre,-0.1360152147777119,0.04625275541489387,,
pea,maxmonth_pre,-0.13537138162478338,0.03073594696933146,,
muzzle,maxmonth_pre,-0.13529886422362278,0.014297255491284402,,
tilt,maxmonth_pre,-0.135115937178654,0.04025732176061025,,
tomb,maxmonth_pre,-0.13477293648681174,0.02885208410400203,,
sleeve,maxmonth_pre,-0.13421814130554072,0.014215636209083643,,
population,maxmonth_pre,-0.134157008323342,0.02683752974461456,,
organization,maxmonth_pre,-0.13357170987378633,0.10596423715437886,,
appeal,maxmonth_pre,-0.1333663536239961,0.026034343935237736,,
loaf,maxmonth_pre,-0.13259224514463436,0.017724517909316014,,
institution,maxmonth_pre,-0.13194619618275646,0.05040938303578042,,
principle,maxmonth_pre,-0.13188728999524607,0.03705146455891923,,
safety,maxmonth_pre,-0.13177372599865436,0.011903799146597014,,
scrap,maxmonth_pre,-0.13088409408511226,0.03839714154145524,,
groove,maxmonth_pre,-0.13056459231576517,0.03515273296759202,,
ravine,maxmonth_pre,-0.130462384964477,0.05708330614472779,,
package,maxmonth_pre,-0.12992433413139237,0.05645755603458877,,
cone,maxmonth_pre,-0.1295466688102801,0.039682005852516314,,
lace,maxmonth_pre,-0.12940706171647995,0.03459704286552508,,
pace,maxmonth_pre,-0.1285162238902902,0.011950063278003367,,
film,maxmonth_pre,-0.12831138388362992,0.09271590194750999,,
role,maxmonth_pre,-0.1278249283385573,0.061166337039318314,,
linguistics,maxmonth_pre,-0.1275551617358234,0.1956419408984474,,
drip,maxmonth_pre,-0.12720368422944586,0.003457312142238045,,
dough,maxmonth_pre,-0.1267556316322743,0.02093958169527878,,
worker,maxmonth_pre,-0.12657656595844677,0.010190393528278085,,
column,maxmonth_pre,-0.1262471799968757,0.014282448965084772,,
quiver,maxmonth_pre,-0.12622780702287928,0.0057537505919364245,,
jacket,maxmonth_pre,-0.12501614697275493,0.04138088038460994,,
list,maxmonth_pre,-0.12475569355473211,0.01593925652705601,,
rescue,maxmonth_pre,-0.1243559115347673,NA,,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting')
twitch,maxmonth_pre,-0.12424967763524572,0.02907972057259339,,
yolk,maxmonth_pre,-0.12414244148199362,0.025834076272026964,,
stew,maxmonth_pre,-0.12387236451490469,0.09695034231414305,,
supper,maxmonth_pre,-0.12357653501535842,0.05941512349725332,,
reader,maxmonth_pre,-0.12253293361222004,0.036998186730079805,,
shepherd,maxmonth_pre,-0.12246449317197804,0.02675445876184343,,
mule,maxmonth_pre,-0.12241870088762326,0.07567276809415148,,
valley,maxmonth_pre,-0.12233695566962459,0.008876743441916966,,
tub,maxmonth_pre,-0.12226337107093083,0.053240965972352824,,
cushion,maxmonth_pre,-0.12203973223814657,0.018517520622726758,,
category,maxmonth_pre,-0.12178766774415989,0.13614361425964222,,
mountain,maxmonth_pre,-0.1216330610523576,0.004890859966496404,,
training,maxmonth_pre,-0.12159646823034469,0.07954423409570184,,
resident,maxmonth_pre,-0.12159195369245218,0.03968365957416191,,
example,maxmonth_pre,-0.12155451824717445,0.10223378968672531,,
thanks,maxmonth_pre,-0.12150983320703103,0.010944830700569928,,
store,maxmonth_pre,-0.12118209153208098,1.9523753633114387e-4,,
machine,maxmonth_pre,-0.12116566311779625,0.03736959111709109,,
rabbit,maxmonth_pre,-0.12088639763096609,0.04721295651214931,,
barrel,maxmonth_pre,-0.12072066981763334,0.016518121567021253,,
temperature,maxmonth_pre,-0.12045937297976571,0.134790888388981,,
brand,maxmonth_pre,-0.11996557932876267,0.013590817183868733,,
bullet,maxmonth_pre,-0.11989734508539714,0.018389356065777154,,
gas,maxmonth_pre,-0.11944350423653301,0.09569967423568487,,
oven,maxmonth_pre,-0.11924085795186617,0.08107174765128912,,
district,maxmonth_pre,-0.11893623971615545,0.05596454252137056,,
range,maxmonth_pre,-0.11845028984636156,0.016261087651173893,,
institute,maxmonth_pre,-0.11824876278553018,NA,,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting')
inn,maxmonth_pre,-0.1178764289173825,0.12043362731310663,,
bicycle,maxmonth_pre,-0.11786277127398818,0.12174528372201789,,
button,maxmonth_pre,-0.11780715089573245,0.006003470417919307,,
trickle,maxmonth_pre,-0.11741862004720865,0.05126215445036661,,
holiday,maxmonth_pre,-0.11723759353642725,0.0982895299296049,,
chatter,maxmonth_pre,-0.11712012100919783,0.024826117453162454,,
situation,maxmonth_pre,-0.11691608473227372,NA,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting'),
birthday,maxmonth_pre,-0.11685264924406961,0.08248876044734096,,
cousin,maxmonth_pre,-0.11677089037834583,0.017063938054605345,,
garbage,maxmonth_pre,-0.11581742714553411,0.15191038010570918,"failed to invert Hessian from numDeriv::jacobian(), falling back to internal vcov estimate",
tow,maxmonth_pre,-0.11543438908320701,0.1128098309082254,,
deed,maxmonth_pre,-0.11543319843148862,0.029613746353334233,,
stocking,maxmonth_pre,-0.11526684240848802,0.04823194744012955,,
sack,maxmonth_pre,-0.11511001328758749,0.004349259972107098,,
tape,maxmonth_pre,-0.11508036370660486,0.06485134896369474,,
daytime,maxmonth_pre,-0.11500527837624037,0.0892253187418548,,
spring,maxmonth_pre,-0.11492188604428341,5.53667332168844e-5,,
deck,maxmonth_pre,-0.11431586456692454,0.10804019938302381,,
lack,maxmonth_pre,-0.11429618724644526,0.009366599528155384,,
signal,maxmonth_pre,-0.1142905793620443,0.028825799213917667,,
pronunciation,maxmonth_pre,-0.11399353185283444,0.05260716975573878,,
fore,maxmonth_pre,-0.1136419734641508,0.1434758363233228,,
relief,maxmonth_pre,-0.11343404850585034,0.034767778012073695,,
haul,maxmonth_pre,-0.11302771724859478,0.0887830372648049,,
wail,maxmonth_pre,-0.11300840564969653,0.021387477840216444,,
basis,maxmonth_pre,-0.11282234969435621,0.0362625868191398,,
shock,maxmonth_pre,-0.11215237208239857,0.032923886421002746,,
brick,maxmonth_pre,-0.11179289550207906,0.02596888268839721,,
suspicion,maxmonth_pre,-0.11118950701237118,0.03649193193500701,,
grape,maxmonth_pre,-0.11068411538279856,0.0384880167560826,,
curl,maxmonth_pre,-0.11045665699828035,0.013877777428719578,,
bandage,maxmonth_pre,-0.11039027948338467,NA,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting'),
shoe,maxmonth_pre,-0.1102130253541502,0.001992617253172441,,
south,maxmonth_pre,-0.11015571568897896,0.016191077873438816,,
pilot,maxmonth_pre,-0.1101222836598658,0.08848152673917159,,
pottery,maxmonth_pre,-0.11010607510624944,0.111232171877961,,
model,maxmonth_pre,-0.11008775692978152,0.051870151654592425,,
visitor,maxmonth_pre,-0.10993920254921602,0.02993680105468878,,
meter,maxmonth_pre,-0.10912731551084033,0.15216563728684898,,
fund,maxmonth_pre,-0.10892696794120417,0.12432443678029603,,
mist,maxmonth_pre,-0.1088826801983406,0.0042138014110412545,,
singer,maxmonth_pre,-0.10869143889562692,0.027384099206841366,,
tea,maxmonth_pre,-0.1084292200208028,0.0491598183079116,,
goose,maxmonth_pre,-0.10766546672034187,0.022460724971388207,,
talk,maxmonth_pre,-0.10708398497373736,0.10085545847296538,,
secretary,maxmonth_pre,-0.10656369305105637,0.08256851438887593,,
salary,maxmonth_pre,-0.10650925031287328,0.09773624400994811,,
chamber,maxmonth_pre,-0.10646737573388067,0.07753730431315284,,
kettle,maxmonth_pre,-0.10629087882425019,0.05225211935815897,,
lad,maxmonth_pre,-0.1059588349605707,0.10032877066232877,,
brow,maxmonth_pre,-0.10558029563862478,0.05223426130754116,,
coal,maxmonth_pre,-0.10477297086632605,0.0074386314794380026,,
police,maxmonth_pre,-0.10474893462886808,NA,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting'),
tangle,maxmonth_pre,-0.10473262660969926,0.11945574479229237,,
aid,maxmonth_pre,-0.1044519461835523,0.013128153519720936,,
feature,maxmonth_pre,-0.10422085275778471,NA,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting'),
communication,maxmonth_pre,-0.10419910992171565,0.08578273888208442,,
issue,maxmonth_pre,-0.10383850639626312,0.02982219092792084,,
mount,maxmonth_pre,-0.10316334421707908,0.013057026681087838,,
information,maxmonth_pre,-0.10307215281261137,0.0300098671443034,,
whale,maxmonth_pre,-0.1030152756226068,0.15470660366185585,,
surrender,maxmonth_pre,-0.10269185384915044,0.0861904526154199,,
folk,maxmonth_pre,-0.10240264084377183,0.1401471489506625,,
roller,maxmonth_pre,-0.10224215041510727,0.0953858436517493,,
vote,maxmonth_pre,-0.10216176810982713,0.20942974693110408,,
travel,maxmonth_pre,-0.10207715027233089,0.007631150724881527,,
sadness,maxmonth_pre,-0.10192272894661149,0.07735949453986003,,
flap,maxmonth_pre,-0.10162024696261183,0.027094851308684578,,
highway,maxmonth_pre,-0.10103262791122036,0.06095906958647286,,
fork,maxmonth_pre,-0.10089053836789141,0.011064383163684483,,
view,maxmonth_pre,-0.10023645611204003,0.01829385141447069,,
description,maxmonth_pre,-0.10022435816063793,0.059948649684348675,,
wilderness,maxmonth_pre,-0.10012654875245156,0.08375813607413249,,
page,maxmonth_pre,-0.10000438813881728,NA,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting'),
hurry,maxmonth_pre,-0.09993668858790207,0.004791943735526564,,
education,maxmonth_pre,-0.09923812525249927,0.1297687611525738,,
production,maxmonth_pre,-0.09910400580924857,0.1463960846394592,,
grief,maxmonth_pre,-0.09907200707499948,0.047152192163223396,,
calf,maxmonth_pre,-0.09898629470493629,0.009620946269729596,,
detail,maxmonth_pre,-0.09898125586393765,0.06703037362593017,,
construction,maxmonth_pre,-0.09892874022054077,0.0959552775624849,,
province,maxmonth_pre,-0.09886604529390272,0.17938422248553113,,
herd,maxmonth_pre,-0.0988588438918653,0.03135625516566602,,
bracket,maxmonth_pre,-0.0986824229005553,0.08810133000489573,,
north,maxmonth_pre,-0.09864391745354088,0.024177566491097743,,
manuscript,maxmonth_pre,-0.09855921100397073,NA,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting'),
plan,maxmonth_pre,-0.0985550253024453,0.021616020001818073,,
skirt,maxmonth_pre,-0.09832233940624313,0.050743922517854,,
remark,maxmonth_pre,-0.09815976494220625,0.1351824020354562,,
crime,maxmonth_pre,-0.09808164444236167,0.07456351898366448,,
ownership,maxmonth_pre,-0.09807093047039167,0.07189791863936121,,
notch,maxmonth_pre,-0.09802795791463252,0.13450197814460432,,
insult,maxmonth_pre,-0.09725840392553153,0.04031123250166728,,
idiom,maxmonth_pre,-0.09672502048885043,0.376903590956467,,
pump,maxmonth_pre,-0.09584752851163669,0.11566132411949913,,
crash,maxmonth_pre,-0.09561761202421203,0.10629862143289258,,
control,maxmonth_pre,-0.09552734440856248,NA,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting'),
teaching,maxmonth_pre,-0.09534048270082617,0.03634136195909075,,
neglect,maxmonth_pre,-0.095062624358564607,0.03268429569316029,,
beer,maxmonth_pre,-0.0949586196834274,0.1976164181027284,,
crane,maxmonth_pre,-0.0948086812348711,0.060654191754291334,,
sport,maxmonth_pre,-0.09479480747327067,0.14088659476933796,,
chill,maxmonth_pre,-0.09471024319100027,0.1099105662104967,,
trouser,maxmonth_pre,-0.09465885561598436,0.08517157456902728,,
index,maxmonth_pre,-0.09445721274032627,0.1360343639308891,,
puff,maxmonth_pre,-0.09442812434334934,0.06740706524015602,,
rail,maxmonth_pre,-0.09439615302731562,0.11755143152831542,,
scream,maxmonth_pre,-0.0940447858721008,0.05002347345572479,,
prisoner,maxmonth_pre,-0.09403933019364889,NA,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting'),
link,maxmonth_pre,-0.09402364761380809,0.07829674761339271,,
project,maxmonth_pre,-0.09393818836747567,0.03127769823158892,,
gall,maxmonth_pre,-0.0937946130776226,0.09331269585268849,,
tug,maxmonth_pre,-0.09357404828634477,0.1749022023890293,,
football,maxmonth_pre,-0.09348993034172515,0.28532159070283414,,
print,maxmonth_pre,-0.09335189271584271,0.04887285355911299,,
marrow,maxmonth_pre,-0.09297296980099333,0.02574863453078854,,
officer,maxmonth_pre,-0.09274498976707943,0.09665997269243985,,
pause,maxmonth_pre,-0.09268296860977299,0.12544039124145961,,
evidence,maxmonth_pre,-0.09266985044426178,NA,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting'),
dinner,maxmonth_pre,-0.09252299988324368,0.16499035707794932,,
decline,maxmonth_pre,-0.09221482144522086,0.08281473249006181,,
rate,maxmonth_pre,-0.09138679143713088,0.13975796424334436,,
reserve,maxmonth_pre,-0.09132733601718772,0.10896840060598663,,
warrior,maxmonth_pre,-0.09106978664785663,1,,
approach,maxmonth_pre,-0.09089708088961951,0.006421169891964159,,NA/NaN function evaluation
survey,maxmonth_pre,-0.09038104611527355,0.09302424635254809,,
hay,maxmonth_pre,-0.08946173286795787,0.19696551064182033,,
explanation,maxmonth_pre,-0.08906454461540725,0.05472953904886499,,
city,maxmonth_pre,-0.08852926076402509,0.12211949860511699,,
jet,maxmonth_pre,-0.08834223496997363,0.1560956826287835,,
carpet,maxmonth_pre,-0.08808391335305109,0.12556085028587047,,
century,maxmonth_pre,-0.0880350724654166,0.22088945952152655,,
spade,maxmonth_pre,-0.08793685933197228,0.08126627502880557,,
damage,maxmonth_pre,-0.08774832966876275,0.046188769097015775,,
barn,maxmonth_pre,-0.08769479248926564,0.2170024634922319,,
dusk,maxmonth_pre,-0.0872734424588599,0.08127961061519214,,
possibility,maxmonth_pre,-0.0869942874808996,0.10296623958868922,,
suspect,maxmonth_pre,-0.08684436488742103,0.03923749868173275,,
plague,maxmonth_pre,-0.08677850009216641,0.10563685524885806,,
cord,maxmonth_pre,-0.08657851426211767,0.029746286815101476,,
goodbye,maxmonth_pre,-0.0859997328149644,0.27474917512725816,,
shop,maxmonth_pre,-0.08595169099200947,0.12412540067704869,,
heel,maxmonth_pre,-0.08582716351595916,0.00635718104197507,,
bucket,maxmonth_pre,-0.08578486673167213,0.06377067549881997,,
supply,maxmonth_pre,-0.08575103242560776,0.05562196604164388,,
conflict,maxmonth_pre,-0.08567483439355363,NA,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting'),
report,maxmonth_pre,-0.0854699773367162,0.027403943493206566,,
drug,maxmonth_pre,-0.08519562605365556,0.2330354747097363,,
library,maxmonth_pre,-0.0846958191013904,0.13238999936246654,,
stuff,maxmonth_pre,-0.08466581650637242,0.08178009826530647,,
data,maxmonth_pre,-0.08456510478861469,0.27683417562585216,,
paint,maxmonth_pre,-0.08397781783050172,0.023834697875382494,,
majority,maxmonth_pre,-0.08377285443318354,0.11660537192131805,,
choice,maxmonth_pre,-0.08339338405825582,0.04445161483583733,,
fact,maxmonth_pre,-0.08309531043008489,NA,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting'),
polish,maxmonth_pre,-0.08282514799424608,0.06942295156424945,,
appendix,maxmonth_pre,-0.08250350599907509,0.3600584947101901,,
claim,maxmonth_pre,-0.08245479512689391,0.07805538178249065,,
coast,maxmonth_pre,-0.08242475730695496,0.23233665488265073,,
mate,maxmonth_pre,-0.08238160992853427,0.12301671087448704,,
peanut,maxmonth_pre,-0.08234243287974853,0.4059967747497904,,
representative,maxmonth_pre,-0.08179897014691108,0.11963638695488081,,
fuel,maxmonth_pre,-0.0817398487568442,0.13089719956591678,,
preface,maxmonth_pre,-0.08173006082298019,0.08618489712827922,,
bread,maxmonth_pre,-0.08167199345461292,0.03956290344822078,,
loop,maxmonth_pre,-0.0816281605924357,0.13563362138113147,,
intent,maxmonth_pre,-0.08159855611248755,NA,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting'),Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting')
injection,maxmonth_pre,-0.08155659168925364,0.21049564788216285,,
objective,maxmonth_pre,-0.0814554116149711,0.3167190447401376,,
tile,maxmonth_pre,-0.08141493935579949,0.20656016144901362,,
gentleman,maxmonth_pre,-0.08127150189100056,0.22448151339337372,,
belt,maxmonth_pre,-0.08125901523802101,0.021882546605112314,,
hack,maxmonth_pre,-0.08111348109178675,0.1911664682960094,,
east,maxmonth_pre,-0.08087700684934604,0.04536650808269479,,
wheel,maxmonth_pre,-0.08085627611974651,0.028347371232498666,,
harm,maxmonth_pre,-0.08062184156105416,0.06789119161271491,,
eagle,maxmonth_pre,-0.08055616276257825,0.06834981396711774,,
fling,maxmonth_pre,-0.08014607954593617,0.1994902074634195,,
territory,maxmonth_pre,-0.07978201347808536,0.16862858249134838,,
lake,maxmonth_pre,-0.07967920129369756,0.10769636131957475,,
rape,maxmonth_pre,-0.07941174758118322,0.1794602376862893,,
papa,maxmonth_pre,-0.07922208781459361,0.4009724254097844,,
stab,maxmonth_pre,-0.07921516859325177,0.08543017192315322,,
equivalent,maxmonth_pre,-0.07896889576897129,NA,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting'),Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting')
lady,maxmonth_pre,-0.07871877535550656,0.14973132306313994,,
rash,maxmonth_pre,-0.0785482743977632,0.07089504051102158,,
lever,maxmonth_pre,-0.07847249090542255,0.18221429514926565,,
carrier,maxmonth_pre,-0.07828902502680633,0.17947758072457115,,
council,maxmonth_pre,-0.07824820660542096,0.15733878080059713,,
socket,maxmonth_pre,-0.0781492892643433,0.1545694216461317,,
mill,maxmonth_pre,-0.07798232546316314,0.1364390087896456,,
location,maxmonth_pre,-0.07786027061982166,0.3086755698231959,,
pop,maxmonth_pre,-0.07775553473407784,0.2776152212049128,,
cent,maxmonth_pre,-0.07764981451537606,0.28757007657295347,,
observation,maxmonth_pre,-0.07757375565325926,0.1754386513553845,,
milk,maxmonth_pre,-0.07752524183194544,0.025150149049391255,,
route,maxmonth_pre,-0.0769561180514369,0.11008421949032966,,
idea,maxmonth_pre,-0.07683565011467418,0.1197753926696935,,
descendant,maxmonth_pre,-0.0767797838924457,0.14986622003588188,,
sewing,maxmonth_pre,-0.07676149982753712,0.0982455046341601,,
basin,maxmonth_pre,-0.07665483637165539,0.09438771377761591,,
inquiry,maxmonth_pre,-0.07653142822261769,0.17782155326405158,,
seal,maxmonth_pre,-0.07649466773025644,0.11369072200829519,,
cargo,maxmonth_pre,-0.07649150296848416,0.23222446255232887,,
study,maxmonth_pre,-0.07648640549844885,0.11184659774564731,,
spill,maxmonth_pre,-0.0764459961198304,0.09416767032383093,,
trail,maxmonth_pre,-0.0763383278698762,0.19258510094465964,,
plane,maxmonth_pre,-0.0761016208562325,0.10566797861954996,,
scalp,maxmonth_pre,-0.07581712370450448,0.2728373557945105,,
march,maxmonth_pre,-0.07556749944760513,0.05320779938227113,,
trip,maxmonth_pre,-0.07555806462498481,0.08852634343668113,,
assistance,maxmonth_pre,-0.07542222293961692,0.09037188212235396,,
nation,maxmonth_pre,-0.07527922034037339,0.21763303782468627,,
urge,maxmonth_pre,-0.07508321935639495,NA,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting'),
proof,maxmonth_pre,-0.07451728808202665,0.12255184850631705,,
gang,maxmonth_pre,-0.07444416729615742,0.32719373832149584,,
clot,maxmonth_pre,-0.0742408253238927,0.1888833971428997,,
guitar,maxmonth_pre,-0.07416473423894689,0.29746560261275007,,
announcement,maxmonth_pre,-0.07392805405569086,0.2466660855270688,,
rumble,maxmonth_pre,-0.07370511408281555,0.24419972044497715,,
spin,maxmonth_pre,-0.0735378820619195,0.07909425998238151,,
breed,maxmonth_pre,-0.07321021531733657,0.13288000822285653,,
wake,maxmonth_pre,-0.07316427410380101,NA,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting'),
butter,maxmonth_pre,-0.0731287133746568,0.14620462431191494,,
baking,maxmonth_pre,-0.07299283762209946,0.2514933763821405,,
muscle,maxmonth_pre,-0.072904578941284,0.09054044206167647,,
apple,maxmonth_pre,-0.07290161628820634,0.07990961384377672,,
envelope,maxmonth_pre,-0.07251707854321603,0.13504278027945638,,
hut,maxmonth_pre,-0.07196657251790123,0.21142340761487144,,
score,maxmonth_pre,-0.07191290557780583,0.2811740429326603,,
diamond,maxmonth_pre,-0.07188361712733554,0.18294966857379494,,
legend,maxmonth_pre,-0.07138422743712061,NA,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting'),Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting')
swimming,maxmonth_pre,-0.07136235606054073,0.13014839788414842,,
shirt,maxmonth_pre,-0.07123315906456391,0.16640018532344988,,
rattle,maxmonth_pre,-0.07123136623823817,0.1457497755119311,,
dialect,maxmonth_pre,-0.07115147361891087,0.3221951727629717,,
department,maxmonth_pre,-0.07099189074362042,0.34217672289513906,,
eve,maxmonth_pre,-0.07092476911864536,0.3163457360736356,,
moan,maxmonth_pre,-0.07043415355479694,0.07186558583730054,,
plug,maxmonth_pre,-0.07031419993304139,0.20871808891022903,,
draft,maxmonth_pre,-0.07009366516477547,0.17966097086578683,,
agent,maxmonth_pre,-0.06990958578061657,0.2546726366609844,,
flight,maxmonth_pre,-0.06990341935647591,0.1256213826464984,,
weather,maxmonth_pre,-0.06988912317851269,0.09309629892660733,,
rooster,maxmonth_pre,-0.06972748036105782,0.43202156266316316,,
table,maxmonth_pre,-0.06964408432984562,0.09709745043686897,,
fright,maxmonth_pre,-0.06953607641597666,0.12578439833137184,,
reality,maxmonth_pre,-0.06935762895740319,0.19106368361937529,,
jail,maxmonth_pre,-0.0691883530245379,0.19366123115087097,,
window,maxmonth_pre,-0.06902842549130732,0.06325614285800008,,
whip,maxmonth_pre,-0.06895540899184445,0.06325191577639787,,
gossip,maxmonth_pre,-0.06893135889053625,0.15278619375051147,,
limp,maxmonth_pre,-0.06878850794722978,0.08868403828061666,,
attack,maxmonth_pre,-0.06840038362381666,0.06968785446521415,,
experience,maxmonth_pre,-0.06819216491894552,0.09883194455162643,,
baggage,maxmonth_pre,-0.06803531289219122,0.23743556917667274,,
president,maxmonth_pre,-0.06793210195184068,0.3751630986844888,,
breakfast,maxmonth_pre,-0.06786916609722059,0.24647971913223124,,
hunt,maxmonth_pre,-0.06784793875406898,0.11688733806620312,,
encounter,maxmonth_pre,-0.06767716380871171,0.15350228999490728,,
party,maxmonth_pre,-0.0674887027619755,0.15841974213372706,,
mourning,maxmonth_pre,-0.06744763518129321,0.20781547964722905,,
gratitude,maxmonth_pre,-0.06725457224546438,0.21166255728461456,,
maker,maxmonth_pre,-0.06718916286627075,0.24173581295977656,,
pine,maxmonth_pre,-0.06679425203336112,0.24245901067993755,,
stitch,maxmonth_pre,-0.0665774304468415,0.1853073588190108,,
expert,maxmonth_pre,-0.06656219688628134,0.21502808621664438,,
trial,maxmonth_pre,-0.06637663524696938,0.28065880892672457,,
teacher,maxmonth_pre,-0.06630575296059424,NA,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting'),
band,maxmonth_pre,-0.06623399007597504,0.1155879543615627,,
peak,maxmonth_pre,-0.06608686952775521,0.18393436907008132,,
