lang_a,lang_b,distance
Shatt,Old Norse,0.040427002141721326
Shatt,Irish,0.04156287528840484
Shatt,Kuanyama,0.04209617976940083
Shatt,Aromanian,0.04222280383289497
Shatt,Chung,0.04258302918468739
Shekkacho,Afrikaans,0.04013591749205504
Shekkacho,Estonian,0.04081851338597407
Shekkacho,Serbian-Croatian-Bosnian,0.041531206585984276
Shekkacho,Scots,0.04238203541389
Shekkacho,Maithili,0.04305449858839171
Shekkacho,Northern Tosk Albanian,0.043198574592507116
Shekkacho,Tetum,0.04344390914822574
Shekkacho,Western Frisian,0.04370500986837438
Shekkacho,Cheyenne,0.04503463142668898
Shekkacho,Chantyal,0.04615710756193501
Shilluk,Spanish,0.02230457616604766
Shilluk,Turkmen,0.16316609578681165
Shilluk,Nepali,0.16552164811797374
Shilluk,Thai,0.1655716395867623
Shilluk,Central Khmer,0.16558190418370147
Shilluk,Eastern Panjabi,0.16562661888206812
Shilluk,Telugu,0.1656768413474345
Shilluk,Yao,0.16567746720747648
Shilluk,Burmese,0.16567824255387548
Shilluk,Waray,0.16570287511296825
Shona,Ganda,0.019629587710991433
Shona,Yao,0.020853334596380464
Shona,Iban,0.021209522236639553
Shona,Amharic,0.021377317908986726
Shona,Estonian,0.021461521971929038
Shona,Luo,0.021495410643170534
Shona,Standard Malay,0.021574783195299815
Shona,Tetum,0.021980363124873798
Shona,Pulaar,0.02204748681469859
Shona,Irish,0.02218779054304908
Shoshoni,Polish,0.0257046641382212
Shoshoni,Czech,0.026800569942961285
Shoshoni,Swedish,0.04166193349693472
Shoshoni,French,0.043446662122491084
Shoshoni,Irish,0.04478693281388433
Shoshoni,Old Norse,0.04552430314352652
Shoshoni,Aromanian,0.04706912841258683
Shoshoni,Kuanyama,0.047713069367923154
Shoshoni,Herero,0.047715339150362454
Shoshoni,Kxoe,0.050377262302735114
Sicilian,Slovenian,0.01167000544903908
Sicilian,Eastern Armenian,0.012654419483366972
Sicilian,Georgian,0.013132504621591363
Sicilian,Eastern Yiddish,0.013396112027031021
Sicilian,Lithuanian,0.01423021648682817
Sicilian,Western Flemish,0.014333192164478658
Sicilian,Ukrainian,0.014471776786083204
Sicilian,Galician,0.014804175124171617
Sicilian,Czech,0.014878023922016311
Sicilian,Turkana,0.015129666644137084
Sidamo,West Central Oromo,0.019185177965748316
Sidamo,Ganda,0.019749646526477104
Sidamo,Hausa,0.020220646483105058
Sidamo,Pulaar,0.020664329868567886
Sidamo,Old English,0.021040324341953954
Sidamo,Irish,0.02124893491890381
Sidamo,Iban,0.021356325226179158
Sidamo,Amharic,0.021382901835061387
Sidamo,Standard Malay,0.02145279534161148
Sidamo,Central Kurdish,0.022084835360461588
Sie,Tetum,0.029286506372971376
Sie,Afrikaans,0.031478584390643424
Sie,Estonian,0.03316659926435097
Sie,Tulu,0.03399817831900903
Sie,Ao Naga,0.037304012990423484
Sie,Western Frisian,0.037546842373686704
Sie,Scots,0.037585099703469134
Sie,Palauan,0.038610455294973714
Sie,To'abaita,0.03909171634285246
Sie,Jingulu,0.03970543823891932
Sinaugoro,Tok Pisin,0.029239335270709377
Sinaugoro,Lenakel,0.030356476878189955
Sinaugoro,Marra,0.030712447984450282
Sinaugoro,Cheke Holo,0.03093028823329128
Sinaugoro,Mungaka,0.031808232899499994
Sinaugoro,Dutch,0.0320315903067158
Sinaugoro,Mbay,0.03220059758423021
Sinaugoro,Mandinka,0.03257886192547675
Sinaugoro,Italian,0.03258182174732238
Sinaugoro,Maguindanao,0.03279155175377718
Sindhi,Western Farsi,0.012292625986461952
Sindhi,Hindustani,0.012409130549994598
Sindhi,Urdu,0.012435223151308942
Sindhi,Malayalam,0.012589009987076306
Sindhi,Odia,0.013430042780346067
Sindhi,Bengali,0.013493960438220955
Sindhi,Assamese,0.013669528249204008
Sindhi,Southern Hindko,0.01371345311561476
Sindhi,Gujarati,0.013843113083657235
Sindhi,Eastern Armenian,0.013891120604500585
Singlish,Scots,0.040669677679156996
Singlish,Irish,0.04520740082753567
Singlish,Welsh,0.04566940078354547
Singlish,Mandarin Chinese,0.04662389673928362
Singlish,Hausa,0.047121438131900846
Singlish,North Azerbaijani,0.04720303569164469
Singlish,Wolof,0.047325388316533885
Singlish,Estonian,0.047708825273075975
Singlish,Scottish Gaelic,0.04799317349676633
Singlish,Chantyal,0.04843285137473229
Sinhala,Kannada,0.018399456394226778
Sinhala,Pali,0.021614934446456693
Sinhala,Maithili,0.023379153848523456
Sinhala,Tonga,0.02341756882196404
Sinhala,Tamil,0.02385789544472749
Sinhala,Afrikaans,0.024955966413413095
Sinhala,Tetum,0.025091144406119523
Sinhala,Estonian,0.025191585851008003
Sinhala,Irish,0.025761724900514583
Sinhala,Baba Malay,0.026742958693431032
Slovak,North Azerbaijani,0.013455357631116034
Slovak,Afrikaans,0.013713385296796662
Slovak,Russian,0.014615498473467077
Slovak,Central Kurdish,0.01565842418093608
Slovak,Western Frisian,0.015968663615680986
Slovak,Dutch,0.016473927682364182
Slovak,Halh Mongolian,0.016925195917335243
Slovak,Old English,0.017476851078301936
Slovak,Irish,0.017865846362919963
Slovak,Standard Arabic,0.018494273624818324
Slovenian,Danish,0.010029230095558686
Slovenian,Eastern Yiddish,0.010176620130018457
Slovenian,Ukrainian,0.010611135641855684
Slovenian,Afrikaans,0.010688268085130492
Slovenian,Georgian,0.010869207216319652
Slovenian,Eastern Armenian,0.011099250693375999
Slovenian,Czech,0.011245640515449204
Slovenian,Lithuanian,0.01127558738541802
Slovenian,Sicilian,0.01167000544903908
Slovenian,Polish,0.011689790813448953
Somali,Nepali,0.012080191058129793
Somali,Vietnamese,0.012456111322454841
Somali,Standard Indonesian,0.012669250972268923
Somali,Mandarin Chinese,0.013010744676859016
Somali,Thai,0.013581973507063137
Somali,Yoruba,0.013727888676369074
Somali,Telugu,0.013918367613832333
Somali,Polish,0.01425869905820282
Somali,Hindustani,0.01461953211364441
Somali,Burmese,0.014646786174479894
Sora,Hausa,0.024101551576785875
Sora,Sidamo,0.025842578332415708
Sora,Tetum,0.025942324275774628
Sora,Fijian,0.026045681929184918
Sora,Mizo,0.026525170543566352
Sora,Iban,0.026581210988800095
Sora,Western Panjabi,0.02714310596778517
Sora,Sinhala,0.02785101001107326
Sora,Tonga,0.028012743986263793
Sora,Gedaged,0.028104992436840327
South Yorkshire English,Scots,0.023256596724543947
South Yorkshire English,Mandarin Chinese,0.023528568919223333
South Yorkshire English,Old English,0.02391848965594383
South Yorkshire English,Standard Malay,0.024077520982646993
South Yorkshire English,Burmese,0.024402204872443062
South Yorkshire English,Sussex,0.02531912874224728
South Yorkshire English,Irish,0.025578422721000287
South Yorkshire English,Swahili,0.025626556317143213
South Yorkshire English,Standard Indonesian,0.02568591768786462
South Yorkshire English,Hausa,0.026022302822663945
South-Central Koongo,Dutch,0.021957676397370018
South-Central Koongo,Portuguese,0.02221964683019539
South-Central Koongo,French,0.02299670253196764
South-Central Koongo,Standard Indonesian,0.023506803504204084
South-Central Koongo,Burmese,0.023597185146891374
South-Central Koongo,Spanish,0.023696662801951252
South-Central Koongo,Mandarin Chinese,0.023700647803883805
South-Central Koongo,Standard Malay,0.02377257488150907
South-Central Koongo,Swahili,0.02377657375315153
South-Central Koongo,Latin,0.023804833502969046
Southeast Ambrym,Kwamera,0.03969791123436038
Southeast Ambrym,Tetum,0.040126041453660284
Southeast Ambrym,Afrikaans,0.04053738718745985
Southeast Ambrym,Estonian,0.041142339305098696
Southeast Ambrym,Serbian-Croatian-Bosnian,0.04185458477323101
Southeast Ambrym,Maithili,0.04213647346255607
Southeast Ambrym,Nzima,0.04228927854835692
Southeast Ambrym,Nakanai,0.04246763319289235
Southeast Ambrym,Northern Tosk Albanian,0.04345324224288897
Southeast Ambrym,Western Frisian,0.043761424811732993
Southern Cook Island Maori,Dutch,0.023020800489961628
Southern Cook Island Maori,Tokelau,0.025074551491026754
Southern Cook Island Maori,Tok Pisin,0.02553407699610635
Southern Cook Island Maori,Standard Indonesian,0.026359286165942804
Southern Cook Island Maori,Spanish,0.026469199640432862
Southern Cook Island Maori,Japanese,0.02657113626328993
Southern Cook Island Maori,Muna,0.027161039851108904
Southern Cook Island Maori,Old English,0.027412975071794184
Southern Cook Island Maori,Maori,0.028048214189041028
Southern Cook Island Maori,Tagalog,0.02817889740209885
Southern Hindko,Sindhi,0.01371345311561476
Southern Hindko,Bodo-Mech,0.01503359760503569
Southern Hindko,Slovenian,0.015291095501461544
Southern Hindko,Sicilian,0.01546580447200433
Southern Hindko,Eastern Armenian,0.01572628176810326
Southern Hindko,Assamese,0.015970588074771044
Southern Hindko,Georgian,0.016053480476112464
Southern Hindko,Eastern Yiddish,0.01608736336665576
Southern Hindko,Western Flemish,0.01639453792020053
Southern Hindko,Odia,0.01641461915858662
Southern Jinghpaw,Tetum,0.024383608194215454
Southern Jinghpaw,Maithili,0.024409019280223525
Southern Jinghpaw,Lamba,0.024565977527185034
Southern Jinghpaw,Serbian-Croatian-Bosnian,0.02504396368870784
Southern Jinghpaw,Afrikaans,0.02558915333441128
Southern Jinghpaw,Kannada,0.025806720246911986
Southern Jinghpaw,Estonian,0.02597098796276727
Southern Jinghpaw,Baba Malay,0.026218088827318742
Southern Jinghpaw,Lepcha,0.026331918587654157
Southern Jinghpaw,Tonga,0.026810886628448237
Southern Sotho,Dutch,0.023463045932302008
Southern Sotho,German,0.023743318923254476
Southern Sotho,French,0.02437716514005522
Southern Sotho,Tswana,0.02474542183697834
Southern Sotho,Venda,0.025248831562231844
Southern Sotho,Danish,0.025288771692502612
Southern Sotho,Swedish,0.02536963244265029
Southern Sotho,Karamojong,0.025521343997592368
Southern Sotho,Halh Mongolian,0.025790766769496685
Southern Sotho,Yoruba,0.025904776063261182
Southwestern Dinka,Dutch,0.02357555529082835
Southwestern Dinka,Polish,0.02449627151822746
Southwestern Dinka,German,0.025555773296696567
Southwestern Dinka,Tok Pisin,0.026089808157470445
Southwestern Dinka,Afrikaans,0.026392552831554082
Southwestern Dinka,French,0.026435465934822905
Southwestern Dinka,Swedish,0.02662981242535204
Southwestern Dinka,Standard Indonesian,0.027494613539330047
Southwestern Dinka,Somali,0.02806842082040121
Southwestern Dinka,Luo,0.028092767132599256
Spanish,Italian,0.006917848217132352
Spanish,French,0.00832500964650696
Spanish,Polish,0.008694701998570135
Spanish,Swedish,0.008963850774275337
Spanish,Danish,0.009123178648607176
Spanish,German,0.009901551404333773
Spanish,Portuguese,0.010668203511625118
Spanish,Vietnamese,0.01083824157038268
Spanish,Czech,0.011126668894682562
Spanish,Bulgarian,0.011307885016662992
Squamish,Mandarin Chinese,0.027483876999682265
Squamish,Hungarian,0.027691839804972033
Squamish,Swedish,0.02782732759598479
Squamish,Upper Chehalis,0.029842649575283528
Squamish,Alabama,0.030215879407700205
Squamish,Old Norse,0.030703859062749993
Squamish,Coastal-Naga Bikol,0.030767665655056876
Squamish,Sadri,0.030936111176227656
Squamish,North Azerbaijani,0.03128190794245076
Squamish,Italian,0.031929874580111074
Standard Arabic,Dutch,0.012175364506177578
Standard Arabic,Standard Indonesian,0.012264539693020863
Standard Arabic,Afrikaans,0.012582996934521189
Standard Arabic,Russian,0.013158430944385338
Standard Arabic,Nepali,0.01394190382448103
Standard Arabic,German,0.013971651742928096
Standard Arabic,Korean,0.01399224728337088
Standard Arabic,Old English,0.014025969551596244
Standard Arabic,Polish,0.014055944487905963
Standard Arabic,Urdu,0.014114289654134889
Standard Indonesian,Nepali,0.008376401616421494
Standard Indonesian,Estonian,0.009517645520798096
Standard Indonesian,Burmese,0.010046106708502815
Standard Indonesian,Vietnamese,0.010052705068853016
Standard Indonesian,Mandarin Chinese,0.010208719632157769
Standard Indonesian,Thai,0.010343527179539442
Standard Indonesian,Korean,0.01069556181137304
Standard Indonesian,German,0.01159306600446398
Standard Indonesian,Polish,0.012119955910573639
Standard Indonesian,Standard Arabic,0.012264539693020863
Standard Malay,Estonian,0.01249797674286128
Standard Malay,Irish,0.012638480816371011
Standard Malay,Standard Indonesian,0.013270823091485588
Standard Malay,Burmese,0.013654786149024774
Standard Malay,Swahili,0.013687945880113385
Standard Malay,Old English,0.01374405788805771
Standard Malay,Dutch,0.014686792653012933
Standard Malay,Standard Arabic,0.014693300430517617
Standard Malay,Iban,0.015220244584179742
Standard Malay,Afrikaans,0.015273308759915666
Suau,Dutch,0.0536152210907955
Suau,Scots,0.05418309465177838
Suau,Old English,0.057044886548259066
Suau,Tokelau,0.05887489870411429
Suau,Iban,0.05899982469381998
Suau,Fijian,0.05913180226641222
Suau,Baram Kayan,0.059150747026872674
Suau,Irish,0.05944137162564846
Suau,Gedaged,0.05947812659859056
Suau,Wolof,0.05998168657715278
Sudanese Arabic,French,0.033834790687170165
Sudanese Arabic,Danish,0.03691175564372482
Sudanese Arabic,Swedish,0.03712946276653788
Sudanese Arabic,Mandarin Chinese,0.03808692677654372
Sudanese Arabic,Eastern Yiddish,0.03831673028269832
Sudanese Arabic,Vietnamese,0.038447724053235835
Sudanese Arabic,Haitian,0.03852879052777834
Sudanese Arabic,Afrikaans,0.03872093968727466
Sudanese Arabic,German,0.038752746424004336
Sudanese Arabic,Polish,0.03877330014628135
Sumerian,Malayalam,0.02820724147855921
Sumerian,Odia,0.02854793824681292
Sumerian,Turkish,0.028602097563372425
Sumerian,Assamese,0.028691245032264806
Sumerian,Bodo-Mech,0.02878205974701828
Sumerian,Sindhi,0.028999946938848352
Sumerian,Min Dong Chinese,0.02912068326938127
Sumerian,Hindustani,0.029145150765016354
Sumerian,Yoruba,0.029163739010935753
Sumerian,Tsonga,0.02918362711831557
Sundanese,Kurukh,0.022999714427982116
Sundanese,Thai,0.023413930647911828
Sundanese,Mandarin Chinese,0.023521676809583676
Sundanese,Telugu,0.023667518443311362
Sundanese,Standard Indonesian,0.023857935099964932
Sundanese,Venda,0.023965630724113358
Sundanese,Yao,0.02398607571652948
Sundanese,Burmese,0.024060102604841847
Sundanese,Standard Malay,0.0242551724588465
Sundanese,Yoruba,0.0244506934651854
Sursurunga,Mandarin Chinese,0.03328734335774244
Sursurunga,Spanish,0.034833707272877594
Sursurunga,Tok Pisin,0.03534270252693582
Sursurunga,Vietnamese,0.03625933100369877
Sursurunga,Yogad,0.03638293910278419
Sursurunga,French,0.036969117354272066
Sursurunga,Swedish,0.03707102540416827
Sursurunga,Standard Indonesian,0.037398971814028806
Sursurunga,Trinidadian Creole English,0.037546005288029954
Sursurunga,Japanese,0.037618782294609736
Sussex,Scots,0.024221029454012277
Sussex,Old English,0.025137489446662276
Sussex,South Yorkshire English,0.02531912874224728
Sussex,Standard Malay,0.02785763581235683
Sussex,Trinidadian Creole English,0.02829819044516099
Sussex,Dutch,0.029313339755323773
Sussex,Sundanese,0.02966167699414047
Sussex,Welsh,0.02974002430803389
Sussex,Burmese,0.029905066443673776
Sussex,Tagalog,0.030117276993173066
Swahili,Standard Indonesian,0.013364040366889481
Swahili,Standard Malay,0.013687945880113385
Swahili,Estonian,0.014107449706578512
Swahili,Irish,0.015736731873137795
Swahili,Russian,0.015746493809535793
Swahili,German,0.01618576685291164
Swahili,Burmese,0.016840051577745152
Swahili,Old English,0.016844259446276905
Swahili,Korean,0.016973764313517423
Swahili,Dutch,0.01702036589604959
Swati,Danish,0.014445172958983397
Swati,Yoruba,0.015780003656815405
Swati,Afrikaans,0.015812523803193278
Swati,Vietnamese,0.015818908311866702
Swati,Swedish,0.0169463445557857
Swati,French,0.016972888207179695
Swati,Turkish,0.017211486636672227
Swati,Standard Indonesian,0.017768622464246375
Swati,Papiamento,0.018021460959595954
Swati,Dutch,0.01895377756011914
Swedish,Danish,0.006892645301491817
Swedish,Japanese,0.00818539126646851
Swedish,Italian,0.008225097097059764
Swedish,Polish,0.008453406108545463
Swedish,Afrikaans,0.008849489384303015
Swedish,Spanish,0.008963850774275337
Swedish,French,0.009379725204636142
Swedish,German,0.009462907433602638
Swedish,Norwegian,0.009696339886622074
Swedish,Ukrainian,0.010397564777726746
Tagalog,Standard Indonesian,0.014731498987831253
Tagalog,Manipuri,0.015555107128600995
Tagalog,Mandarin Chinese,0.0156229914000298
Tagalog,Nepali,0.015714081857745702
Tagalog,Tigrinya,0.016368333812304917
Tagalog,Estonian,0.016411647795617913
Tagalog,Gujarati,0.016463891297659117
Tagalog,Odia,0.016785772586422037
Tagalog,Vietnamese,0.016796514866447208
Tagalog,Eastern Panjabi,0.016921886195926147
Tahitian,Standard Indonesian,0.015381189216223556
Tahitian,Thai,0.01587542936351199
Tahitian,Mandarin Chinese,0.01606029521532953
Tahitian,Nepali,0.016450394853059422
Tahitian,Yoruba,0.016747558108591836
Tahitian,Burmese,0.016810183176133614
Tahitian,Maori,0.0168646144190571
Tahitian,Portuguese,0.01702639426078811
Tahitian,Telugu,0.01704906106980461
Tahitian,Vietnamese,0.01705014787354432
Tai Dón,Dutch,0.034351310425095094
Tai Dón,Afrikaans,0.035774501767408665
Tai Dón,German,0.03600904045185574
Tai Dón,Polish,0.03634013937967521
Tai Dón,Swedish,0.03897265319046926
Tai Dón,Czech,0.03929479161921019
Tai Dón,Romanian,0.04124935777767371
Tai Dón,Pennsylvania German,0.04214213798587751
Tai Dón,Shan,0.06186063743668428
Tai Dón,Mizo,0.06266190723099684
Tai Nüa,Dutch,0.020391949678746565
Tai Nüa,Standard Malay,0.021391325603954705
Tai Nüa,Afrikaans,0.0214424982842485
Tai Nüa,Central Kurdish,0.021943088951626652
Tai Nüa,Yao,0.02214399389287461
Tai Nüa,Iban,0.02237648100860183
Tai Nüa,Old English,0.022458520856242923
Tai Nüa,Standard Indonesian,0.022507053228371814
Tai Nüa,Estonian,0.022620750349706006
Tai Nüa,Swahili,0.02262414114234039
Takuu,Tokelau,0.027513051555744277
Takuu,Rotuman,0.030750528201081415
Takuu,Chuukese,0.030979330618980564
Takuu,Fijian,0.03196004011428458
Takuu,Roviana,0.032254968882751756
Takuu,Hawaiian,0.032790511919600286
Takuu,Raluana,0.03294581786287924
Takuu,Pohnpeian,0.03335193545750403
Takuu,Tahitian,0.03337082443904674
Takuu,Niuean,0.03344114029301676
Talinga-Bwisi,Gwere,0.02811055023669675
Talinga-Bwisi,Gungu,0.032661921692195846
Talinga-Bwisi,Nyole,0.032799035703844306
Talinga-Bwisi,Agusan Manobo,0.034010306398932266
Talinga-Bwisi,Standard Indonesian,0.0391805504195351
Talinga-Bwisi,Standard Malay,0.04142297404903191
Talinga-Bwisi,Welsh,0.04276816568703263
Talinga-Bwisi,French,0.044732885067079016
Talinga-Bwisi,Finnish,0.045191271998476217
Talinga-Bwisi,Central Kurdish,0.04710186172922096
Talise,Afrikaans,0.03228750399061164
Talise,Tetum,0.03302621998919209
Talise,Kwamera,0.034117376429852936
Talise,Estonian,0.03474998659527885
Talise,Scots,0.03574324438545483
Talise,Chantyal,0.03611329317760182
Talise,To'abaita,0.03673453457579151
Talise,Serbian-Croatian-Bosnian,0.03684189405251804
Talise,Nakanai,0.0377847958357257
Talise,Lamba,0.03782800414485189
Tamambo,Swedish,0.021481997088273273
Tamambo,Danish,0.021751738197028646
Tamambo,Afrikaans,0.02188830527323817
Tamambo,Eastern Armenian,0.022018804637349745
Tamambo,Western Farsi,0.022346471891118772
Tamambo,Eastern Yiddish,0.022383282726497113
Tamambo,Georgian,0.022434576706057145
Tamambo,Slovenian,0.022503987927732595
Tamambo,Egyptian Arabic,0.022594671530142746
Tamambo,Sindhi,0.02262873007104992
Tamil,Irish,0.014673966247000457
Tamil,Eastern Panjabi,0.015302867247713823
Tamil,Standard Malay,0.015900783330512782
Tamil,Old English,0.01628978787671382
Tamil,Kannada,0.016476902653045952
Tamil,Marathi,0.016497708505919344
Tamil,Urdu,0.016633386440045715
Tamil,Central Kurdish,0.01667324230156178
Tamil,Dutch,0.017634279231294122
Tamil,Afrikaans,0.01780969644374762
Tampulma,Swedish,0.0384489582210963
Tampulma,Spanish,0.03871476642317422
Tampulma,Anufo,0.03880614786604865
Tampulma,Standard Indonesian,0.03894282020312499
Tampulma,French,0.03898717613130054
Tampulma,Dutch,0.039629645672372336
Tampulma,Tok Pisin,0.04018117124997292
Tampulma,Mungaka,0.04159241636391131
Tampulma,Italian,0.041955228243762306
Tampulma,Polish,0.04200937352232932
Tanacross,Standard Indonesian,0.03023318408328874
Tanacross,Old English,0.030576223759908833
Tanacross,Nyanja,0.030901735223504107
Tanacross,Izon,0.031050298386068067
Tanacross,Dutch,0.03130646792622354
Tanacross,Yoruba,0.03155093635511988
Tanacross,Tagalog,0.03173108764862117
Tanacross,Tok Pisin,0.03189656750623746
Tanacross,Kinshasa Lingala,0.03229540066285464
Tanacross,Portuguese,0.03243446128726295
Tangale,German,0.022530351672794834
Tangale,Mandarin Chinese,0.025039111805995464
Tangale,Swedish,0.02586809575357933
Tangale,Mambwe-Lungu,0.03329942438203983
Tangale,Bemba,0.042213341191635785
Tangale,Kadazan Dusun,0.04613212699545819
Tangale,Modern Greek,0.053724424625217405
Tangale,Zulu,0.054147365606200926
Tangale,Classical Syriac,0.05651226132553997
Tangale,Tswana,0.057037264428561434
Tangga,Toaripi,0.029869796459407898
Tangga,Fijian,0.030648601296357523
Tangga,Bini,0.03225133695917301
Tangga,Yao,0.03236677797459516
Tangga,Shan,0.0327172074411576
Tangga,Mizo,0.03275517705598375
Tangga,Kwaio,0.03276933261931195
Tangga,Raluana,0.032797827655591576
Tangga,Cheke Holo,0.032860482412334927
Tangga,Samoan,0.03299528085000231
Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,Polish,0.04871575712867568
Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,Dutch,0.05248218495777717
Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,German,0.06042067153360429
Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,Hungarian,0.06113308677170664
Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,Turkmen,0.07329517965848288
Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,Breton,0.07368012191153332
Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,Lithuanian,0.07390554228616117
Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,Haitian,0.07411960111148748
Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,Turkish,0.07415701686568112
Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,Latin,0.07574927620105494
Tausug,Romanian,0.02811144143275117
Tausug,Danish,0.028429429304039813
Tausug,Irish,0.02857725898578714
Tausug,Min Nan Chinese,0.029713291100575027
Tausug,Vietnamese,0.03099863187733658
Tausug,Old Norse,0.03138374524793654
Tausug,Cebuano,0.03229349339328305
Tausug,Aromanian,0.03251501803977659
Tausug,Latin,0.032622628220262455
Tausug,Swedish,0.034561289914616135
Tboli,Dutch,0.024447137965262145
Tboli,Yao,0.02754887266125376
Tboli,Iban,0.02762283700538228
Tboli,Mizo,0.028494418232664
Tboli,Standard Indonesian,0.028596842310875156
Tboli,Standard Malay,0.028758632881819214
Tboli,Hmong Daw,0.02911593840286674
Tboli,Latin,0.029136613286598202
Tboli,Kathmandu Valley Newari,0.02942687080016036
Tboli,Old English,0.029476318471630885
Teanu,Shan,0.03155643802153043
Teanu,Mele-Fila,0.031874181236829446
Teanu,Lau,0.032146274051609885
Teanu,Tetum,0.032216539136526966
Teanu,Western Bukidnon Manobo,0.03231761466733904
Teanu,Chamorro,0.03246820158321438
Teanu,Balinese,0.03268088483681543
Teanu,Waray,0.03273541574221738
Teanu,Lenakel,0.03273703588392066
Teanu,Arosi,0.03287431184265196
Tee,Igbo,0.024729463046032685
Tee,East-Central Tangkhul Naga,0.02519527064003127
Tee,Yoruba,0.025301489734777208
Tee,Biatah Bidayuh,0.025352720608646177
Tee,Balinese,0.02569493054107166
Tee,Efik,0.025959054822566552
Tee,Odia,0.025960723564521976
Tee,Bobangi,0.02604006656276159
Tee,Esan,0.026053818622506678
Tee,Malayalam,0.026101979126048225
Telefol,Yao,0.030063084423928223
Telefol,Ganda,0.030103726601726898
Telefol,Tetum,0.03058596976985102
Telefol,Mizo,0.031038945978042767
Telefol,Iban,0.031166012670847055
Telefol,Luo,0.031366541765531476
Telefol,Hausa,0.03154440237952636
Telefol,Afrikaans,0.03161696151271371
Telefol,Yabem,0.03171698695813171
Telefol,Shona,0.03172521815606998
Telugu,Malayalam,0.009151219954879311
Telugu,Nepali,0.009793525419869735
Telugu,Hindustani,0.010642574784039719
Telugu,Thai,0.010664369115452075
Telugu,Mandarin Chinese,0.011139651032644495
Telugu,Urdu,0.011256571656019716
Telugu,Odia,0.011820312317855033
Telugu,Western Farsi,0.012044834615595685
Telugu,Vietnamese,0.012197898188444417
Telugu,Bengali,0.012499422845264865
Temiar,Chang Naga,0.017713145430807382
Temiar,Biatah Bidayuh,0.01870638365244497
Temiar,Malayalam,0.019151128155811534
Temiar,Bodo-Mech,0.019244165933846147
Temiar,Assamese,0.019252820907709856
Temiar,Maranao,0.019445893306560245
Temiar,Odia,0.019669878422645903
Temiar,Waray,0.019699809464538462
Temiar,Yoruba,0.01994686101248469
Temiar,Semai,0.02041056185843452
Teop,Mele-Fila,0.02650409021478302
Teop,Lau,0.027225073676426053
Teop,Arosi,0.027273430654884342
Teop,Tetum,0.02976769166877035
Teop,Cheke Holo,0.02982171262118481
Teop,Biatah Bidayuh,0.029970625965843642
Teop,Lenakel,0.030367567633202856
Teop,Yapese,0.03058008423271877
Teop,'Are'are,0.030896648068380918
Teop,Maguindanao,0.031115167524498274
Terei,Estonian,0.039910736240756715
Terei,Tetum,0.03994798450453061
Terei,Kwamera,0.04060991355075223
Terei,To'abaita,0.041741234690805054
Terei,Nakanai,0.04318287013864865
Terei,Afrikaans,0.043695468574164974
Terei,Serbian-Croatian-Bosnian,0.045042825875675534
Terei,Rennell-Bellona,0.0455100636010373
Terei,Talise,0.04552914486073489
Terei,Palauan,0.04559002315243405
Tetum,Yao,0.017701607596170343
Tetum,Waray,0.01927075729173413
Tetum,Biatah Bidayuh,0.019405368982841554
Tetum,Maguindanao,0.01947330808344771
Tetum,Shan,0.019740150032670507
Tetum,Balinese,0.019944143840721462
Tetum,Mizo,0.01994571007014562
Tetum,Central Khmer,0.02000515746782487
Tetum,Western Bukidnon Manobo,0.020093569238708028
Tetum,Lao,0.020214560880266665
Thai,Nepali,0.009865306336980082
Thai,Mandarin Chinese,0.00990998800301629
Thai,Standard Indonesian,0.010343527179539442
Thai,Telugu,0.010664369115452075
Thai,Vietnamese,0.010781596234566334
Thai,Burmese,0.011325285177367236
Thai,Central Khmer,0.012151188418528636
Thai,Malayalam,0.012300338406085092
Thai,Korean,0.012765701204884378
Thai,German,0.012858291741722224
Thao,Muna,0.024023868515660126
Thao,Mag-Anchi Ayta,0.024231796491004584
Thao,Spanish,0.02441532351439496
Thao,Tok Pisin,0.024749423539911525
Thao,Cebuano,0.025920298666647034
Thao,Polish,0.026008959522990985
Thao,Somali,0.026569107720358785
Thao,German,0.02728844541513364
Thao,Dutch,0.027599944574377134
Thao,Yogad,0.027831802573077585
Thayore,Vietnamese,0.028793385019839288
Thayore,Tagalog,0.03306110301267779
Thayore,Waray,0.033154074104325575
Thayore,North Azerbaijani,0.03412703935357562
Thayore,Afrikaans,0.03440835658876336
Thayore,Polish,0.0344724688955343
Thayore,Yoruba,0.03469476461094901
Thayore,Tsonga,0.03489731850293019
Thayore,Eastern Yiddish,0.03496895129146645
Thayore,Malayalam,0.034983587726836726
Thompson,Pidgin Chinook Jargon,0.03208461956029752
Thompson,Swedish,0.03233545447881245
Thompson,Polish,0.03325959171161473
Thompson,Spanish,0.03326221395482446
Thompson,Tok Pisin,0.033290426920943375
Thompson,Japanese,0.03340190451505095
Thompson,Danish,0.0334222868781621
