word,predictor,coefficient,p_val,warnings_m1,warnings_m2
crab,avgmonth_tmp,0.2732583824012618,5.7186528916877375e-5,,
pumpkin,avgmonth_tmp,0.27424964554389747,3.863822475151935e-4,,
tank,avgmonth_tmp,0.2745628265647924,9.338642320612851e-5,,
rite,avgmonth_tmp,0.2763740240198372,8.576384934984418e-5,,
canoe,avgmonth_tmp,0.27896487406681925,0.020074103255516656,,
juice,avgmonth_tmp,0.2803469563923833,7.69762762098142e-15,,
cucumber,avgmonth_tmp,0.280516393477709,1.7331752942434845e-5,,
circumcision,avgmonth_tmp,0.28398311696175216,0.011058859696926474,,
camel,avgmonth_tmp,0.2856995729680926,2.1748365364473855e-4,,
fish,avgmonth_tmp,0.28956995318528406,4.36701550068525e-8,,
dove,avgmonth_tmp,0.2911535512028582,2.9266041955143794e-8,,
sore,avgmonth_tmp,0.2921708160548087,0.0016189063538779257,,
pepper,avgmonth_tmp,0.29619029193988977,1.6638320117161362e-7,,
kite,avgmonth_tmp,0.3008352312352923,1.0431677829720669e-5,,
plant,avgmonth_tmp,0.30252526802530433,6.479956178070413e-15,,
peanut,avgmonth_tmp,0.30430072362627497,0.009025215087229968,,
perfume,avgmonth_tmp,0.3043554677647328,3.9450671488746447e-7,,
mosquito,avgmonth_tmp,0.30813021982908145,2.077668474907017e-9,,
god,avgmonth_tmp,0.30831481994381793,2.043329592656839e-8,,
drum,avgmonth_tmp,0.30907654496136133,1.1298974943139071e-10,,
anus,avgmonth_tmp,0.3167044693357954,2.18076830606462e-9,,
cloth,avgmonth_tmp,0.3172462628844416,7.268275139280447e-14,,
ritual,avgmonth_tmp,0.31738787626883846,7.110041655037856e-4,,
season,avgmonth_tmp,0.319009776549264,2.7460690970036684e-17,,
waist,avgmonth_tmp,0.32680698898915955,1.649067197161617e-13,,
buffalo,avgmonth_tmp,0.32900123744039433,6.463868963798061e-4,,
sacrifice,avgmonth_tmp,0.3311064151791753,2.9925850794214338e-6,,
insect,avgmonth_tmp,0.3317202909057002,1.0944556933955857e-14,,
vine,avgmonth_tmp,0.332832674753671,5.356450853631736e-5,,
tiger,avgmonth_tmp,0.33506398486134586,5.287319565538811e-6,,
ingredient,avgmonth_tmp,0.33665259506804107,1.2479396484454422e-10,,
pod,avgmonth_tmp,0.3499235277757592,6.288843999625507e-9,,
seed,avgmonth_tmp,0.3547588924438681,2.9666770467464096e-20,,
cane,avgmonth_tmp,0.3587402279583313,2.9871511627209225e-10,,
fiber,avgmonth_tmp,0.36283301329683826,1.467486402218709e-10,,
worship,avgmonth_tmp,0.3701919101274917,3.544542431851285e-10,,
nut,avgmonth_tmp,0.37664112418542406,5.726030973656255e-12,,
leaf,avgmonth_tmp,0.37670198032251884,3.189462510745833e-21,,
ant,avgmonth_tmp,0.37904847728101504,1.5808789433961677e-12,,
rat,avgmonth_tmp,0.3816210066616836,2.019398651413188e-17,,
male,avgmonth_tmp,0.3868040941855072,1.6877582650040296e-6,,
shark,avgmonth_tmp,0.3879495234641175,1.156672745001662e-4,,
demon,avgmonth_tmp,0.38860767403245305,4.012539299548912e-6,,
monkey,avgmonth_tmp,0.3937958363995759,1.3128144382128629e-8,,
cotton,avgmonth_tmp,0.3968260291944364,4.529683143592977e-12,,
feces,avgmonth_tmp,0.39766611369683713,2.2411548646504023e-7,,
puberty,avgmonth_tmp,0.39790873644048363,8.570859684436901e-7,,
tree,avgmonth_tmp,0.3983306829227829,1.1053563599857932e-22,,
coral,avgmonth_tmp,0.4024603120249845,2.078601460067223e-5,,
pounding,avgmonth_tmp,0.42596040571803634,5.318931674500229e-9,,
semen,avgmonth_tmp,0.43600221939142697,4.8399397346076596e-15,,
shrub,avgmonth_tmp,0.43764924319076726,9.687200507835954e-10,,
female,avgmonth_tmp,0.4443693424100383,2.6634948833339383e-9,,
mama,avgmonth_tmp,0.4528817822868877,4.3271779094080536e-5,,
scrotum,avgmonth_tmp,0.45901143726875043,3.496822244144195e-9,,
ginger,avgmonth_tmp,0.4601775998684354,1.535862627676075e-13,,
pineapple,avgmonth_tmp,0.48778830796721645,9.846993120600244e-8,,
snake,avgmonth_tmp,0.4899812985203093,2.0693372329936937e-22,,
lizard,avgmonth_tmp,0.4910888506903494,5.064203152977382e-20,,
fruit,avgmonth_tmp,0.49650734983666095,3.710236320599434e-39,,
turtle,avgmonth_tmp,0.5038644269165811,2.2788079486942696e-12,,
tortoise,avgmonth_tmp,0.5107797984334747,1.2190111067093473e-15,,
guinea,avgmonth_tmp,0.5220579486901006,1.181601088029794e-5,,
parrot,avgmonth_tmp,0.5759444592022276,9.89102643511741e-17,,
palm,avgmonth_tmp,0.5876523078207836,3.2327394544035876e-27,,
elephant,avgmonth_tmp,0.5879367606501745,1.6364513495549372e-16,,
crocodile,avgmonth_tmp,0.6324781636294136,6.41501345985972e-17,,
rice,avgmonth_tmp,0.6413637706649741,2.8828312665583767e-13,,
banana,avgmonth_tmp,0.7367904117426709,3.822888020728137e-14,,
jungle,avgmonth_tmp,0.7544425432798623,3.6512256251256404e-11,,
termite,avgmonth_tmp,0.76989522755556306,2.5523447387938728e-12,,
yam,avgmonth_tmp,1.0732446470228323,1.3368839026199372e-20,,
bamboo,avgmonth_tmp,1.0746929174511277,3.4286338339697127e-29,,
coconut,avgmonth_tmp,1.1972054550200115,2.6556186917237295e-17,,
mango,avgmonth_tmp,1.3722333046585469,2.543020387773117e-42,,
wagon,maxmonth_pre,-0.6595429825808738,1.1449546337138873e-13,,
autumn,maxmonth_pre,-0.46606598828464896,1.0337018839126714e-11,,
telephone,maxmonth_pre,-0.4370711938275447,8.391945850713652e-7,,
summer,maxmonth_pre,-0.42463764058424464,1.7903420639373498e-15,,
cheese,maxmonth_pre,-0.42159135234302086,1.5608256216331213e-9,,
winter,maxmonth_pre,-0.4092861179166455,5.27282798943955e-14,,
frost,maxmonth_pre,-0.37710881573455357,4.8181373205634284e-09,,
stress,maxmonth_pre,-0.3652613172196825,1.0802180362264808e-6,,
dollar,maxmonth_pre,-0.36208874584399775,5.948881870114467e-4,,
boot,maxmonth_pre,-0.35029054150430966,4.12195204293966e-9,,
troop,maxmonth_pre,-0.3343211106746468,1.4747679316847467e-5,,
apron,maxmonth_pre,-0.3171156822977256,1.1210944573978509e-5,,
dragon,maxmonth_pre,-0.3166043221259346,1.5616654535789213e-6,,
text,maxmonth_pre,-0.30994492903616444,2.366917430976428e-5,,
wheat,maxmonth_pre,-0.2926941491979305,5.6261862632386474e-8,,
rug,maxmonth_pre,-0.2888336680207942,1.8424232330924466e-5,,
donkey,maxmonth_pre,-0.2877344455869229,1.7913637504602343e-5,,
team,maxmonth_pre,-0.2846668857665374,3.5310466234029293e-6,,
ice,maxmonth_pre,-0.2844777665929634,2.942018921126408e-9,,
mare,maxmonth_pre,-0.28177359805354096,3.409374037756796e-4,,
cloak,maxmonth_pre,-0.2791063762822777,1.9434885842527492e-5,,
snow,maxmonth_pre,-0.2762238251477837,1.6535327229615485e-6,,
runner,maxmonth_pre,-0.2735924205954647,2.590807001380924e-6,,
pear,maxmonth_pre,-0.2671022826101783,7.173716072694318e-5,,
lunch,maxmonth_pre,-0.26469067889947684,5.625560799487669e-5,,
edition,maxmonth_pre,-0.26439397890042826,2.0925568980463324e-5,,
trot,maxmonth_pre,-0.26244681534029324,1.44977745111996e-4,,
drawer,maxmonth_pre,-0.2621184315270965,2.829680609050552e-5,,
version,maxmonth_pre,-0.2576798823352765,5.455828141274097e-5,,
stove,maxmonth_pre,-0.2558552601563731,9.870527690501046e-5,,
oak,maxmonth_pre,-0.2532994006185984,9.506340322077138e-4,,
wolf,maxmonth_pre,-0.25104921580314393,7.638567354624606e-7,,
rifle,maxmonth_pre,-0.25034356245772843,2.945965708209109e-4,,
bus,maxmonth_pre,-0.24663104899932303,0.0010887290734758887,,
entry,maxmonth_pre,-0.24532107906286657,0.0017931660204266332,,
lamb,maxmonth_pre,-0.24523225810636956,8.413355437630355e-6,,
lard,maxmonth_pre,-0.24293922664922982,3.856285833662309e-4,,
truck,maxmonth_pre,-0.24131191621416337,0.0031485065886913887,,
fabric,maxmonth_pre,-0.23993400543925317,0.0011142917555348657,,
fighter,maxmonth_pre,-0.23800635218390978,5.1544021819223674e-5,,
bos,maxmonth_pre,-0.23727973143154232,3.844914954053257e-4,,
china,maxmonth_pre,-0.23392871117119146,7.804138147284387e-4,,
sheep,maxmonth_pre,-0.23339285554018996,4.618725040058512e-8,,
professor,maxmonth_pre,-0.23200283302028965,1.473110237021294e-4,,
transport,maxmonth_pre,-0.2295885497247532,1.2840097308061354e-4,,
porridge,maxmonth_pre,-0.22926880257917837,0.004892244242486989,,
buck,maxmonth_pre,-0.2280919602854653,4.3842042907087005e-4,,
student,maxmonth_pre,-0.22659653737219473,1.645632332122663e-5,,
jug,maxmonth_pre,-0.22417466509052356,6.15137884439479e-5,,
equipment,maxmonth_pre,-0.22308178005319798,0.0010630106847463387,,
wool,maxmonth_pre,-0.22204252013404202,3.2906362446215397e-6,,
fur,maxmonth_pre,-0.22194641741935983,1.291637200904348e-6,,
exhaust,maxmonth_pre,-0.219844639343037,7.615937411872836e-5,,
rush,maxmonth_pre,-0.21924313490536487,1.0308536610848028e-7,,
berry,maxmonth_pre,-0.21877046451993476,1.0952166231110984e-4,,
culture,maxmonth_pre,-0.21821062416919054,2.4541710541729784e-5,,
sock,maxmonth_pre,-0.21756608837412464,6.608648711147692e-4,,
crackle,maxmonth_pre,-0.21605743807657649,0.0030743945374017943,,
card,maxmonth_pre,-0.2159802067864682,3.5340486780642246e-4,,
camel,maxmonth_pre,-0.21446527596189377,0.001187499902494581,,
horse,maxmonth_pre,-0.2140181823902118,1.9567596308347086e-6,,
clip,maxmonth_pre,-0.21255631186516522,3.151363037577233e-4,,
glove,maxmonth_pre,-0.21117024039160176,0.0018187802283625627,,
newspaper,maxmonth_pre,-0.21090190361769698,0.009356911701028788,,
coffee,maxmonth_pre,-0.2102323672419287,0.006164195676808814,,
cupboard,maxmonth_pre,-0.21016817833157891,0.0011282427128915772,,
record,maxmonth_pre,-0.2099819552910085,4.014307337684288e-5,,
marsh,maxmonth_pre,-0.20894718923108221,4.074012380178127e-4,,
document,maxmonth_pre,-0.20714241851469514,9.665008602121755e-4,,
candy,maxmonth_pre,-0.20534749842643377,0.012812704790539482,,
train,maxmonth_pre,-0.20360224192655352,3.8224336327696635e-5,,
glue,maxmonth_pre,-0.20294790086646256,2.0038674971292993e-5,,
tower,maxmonth_pre,-0.20219611707570506,3.751763061849415e-4,,
switch,maxmonth_pre,-0.2007558482733031,0.0013575883297781393,,
butcher,maxmonth_pre,-0.20019393797946083,7.540222798161307e-5,,
saddle,maxmonth_pre,-0.19972429273866862,1.837407999765391e-4,,
chimney,maxmonth_pre,-0.19941862179422293,0.001753274242985234,,
strap,maxmonth_pre,-0.19829305260519908,1.124141524273883e-4,,
coat,maxmonth_pre,-0.19809068470919805,7.365088106389422e-6,,
gorge,maxmonth_pre,-0.196857957263005,0.0013249875193871627,,
drought,maxmonth_pre,-0.19575845795597852,1.2423204334059243e-4,,
ox,maxmonth_pre,-0.1920329303548027,0.0021739163549409995,,
mess,maxmonth_pre,-0.19161379266195347,0.0010439342256209645,,
ride,maxmonth_pre,-0.19117728618862007,1.9720088211731618e-5,,
scarf,maxmonth_pre,-0.19104825963433325,0.0019891357529223178,,
hare,maxmonth_pre,-0.1879222747033766,0.0022838378504901817,,
turkey,maxmonth_pre,-0.1875413568370265,0.0033523972057197832,,
volume,maxmonth_pre,-0.18748132354183192,2.7625554806797906e-5,,
lodge,maxmonth_pre,-0.18686422110970008,0.0018718848481881225,,
illustration,maxmonth_pre,-0.18669242895596572,0.005402494792122856,,
sketch,maxmonth_pre,-0.18667223810091743,0.0039994538151340514,,
cream,maxmonth_pre,-0.18663126241401934,9.164469160881849e-4,,
kid,maxmonth_pre,-0.1856789399248185,0.0020873853069161815,,
rebel,maxmonth_pre,-0.18522674958390328,0.0018919378705794484,,
farmer,maxmonth_pre,-0.1816378474507571,0.002249135091945705,,
doctor,maxmonth_pre,-0.18034020129896577,5.5717507530837305e-5,,
car,maxmonth_pre,-0.17909492162095544,0.00206510258313509,,
grease,maxmonth_pre,-0.17844739978225546,1.6963864986539287e-4,,
hemp,maxmonth_pre,-0.17794490453848671,0.00728706276411642,,
definition,maxmonth_pre,-0.17725029036068468,3.816070066435335e-4,,
toilet,maxmonth_pre,-0.17595156478999838,0.011336523111187746,,
research,maxmonth_pre,-0.17584917738690642,0.0018403170158330783,,
beef,maxmonth_pre,-0.17443859546887464,0.001362895915334278,,
camp,maxmonth_pre,-0.1735284049700466,4.757747643693755e-4,,
punch,maxmonth_pre,-0.17342234692125913,0.003186556211656064,,
stew,maxmonth_pre,-0.17088678194848267,0.013317581969600265,,
university,maxmonth_pre,-0.17043776790711862,0.0035625516454401065,,
monster,maxmonth_pre,-0.16964053984441846,0.005617070894447314,,
cliff,maxmonth_pre,-0.16951355229337065,0.005461727493040028,,
ribbon,maxmonth_pre,-0.16945709184194593,0.00451400550207684,,
rustle,maxmonth_pre,-0.16929596424947302,0.018619116145065968,,
product,maxmonth_pre,-0.1684401919925131,0.003043305886666374,,
kinship,maxmonth_pre,-0.1677503585058642,0.04710812961158756,,
shovel,maxmonth_pre,-0.16583111063314046,0.001099676311159617,,
dough,maxmonth_pre,-0.16538630777193777,0.002280880569374889,,
grape,maxmonth_pre,-0.16513197255143033,0.0017006816764754782,,
population,maxmonth_pre,-0.16476416906586494,0.007473567159177922,,
carcass,maxmonth_pre,-0.16440669097567237,0.014084362245958916,,
nonsense,maxmonth_pre,-0.16412146603093455,0.002397707595152312,,
program,maxmonth_pre,-0.16382156539211934,0.023549507463199216,,
squash,maxmonth_pre,-0.16229302801580778,0.015035779172394308,,
reader,maxmonth_pre,-0.16222996503546497,0.002806808515350671,,
hay,maxmonth_pre,-0.16151098890572482,0.01702358492475391,,
biscuit,maxmonth_pre,-0.16133424475274638,0.007076175956419712,,
lace,maxmonth_pre,-0.1586353536728437,0.007095737968998928,,
ore,maxmonth_pre,-0.15833113428899048,0.06090856925158656,,
college,maxmonth_pre,-0.1578778447692463,0.012300029723399627,,
stocking,maxmonth_pre,-0.15750949911980627,0.007750592268637728,,
skim,maxmonth_pre,-0.15739473218704428,0.007210621185115391,,
rack,maxmonth_pre,-0.15734559894432407,0.01596016270430924,,
flank,maxmonth_pre,-0.15686427460385868,0.0040170597268318654,,
station,maxmonth_pre,-0.15644969270552203,0.007269811985366652,,
film,maxmonth_pre,-0.15487206495712208,0.03349594927679234,,
sleeve,maxmonth_pre,-0.15481373832379858,0.0035584855595637652,,
provision,maxmonth_pre,-0.15445507129133618,7.962632745050864e-4,,
problem,maxmonth_pre,-0.1542197465221713,0.01204178600518471,,
howl,maxmonth_pre,-0.15408351611696028,5.271591225632498e-4,,
muzzle,maxmonth_pre,-0.15352166282002921,0.00453577973667432,,
inn,maxmonth_pre,-0.15247477322567674,0.03239650331519441,,
collar,maxmonth_pre,-0.1524384031964237,0.0013049465530531243,,
drill,maxmonth_pre,-0.15204617577818091,9.748685471095319e-4,,
slaughter,maxmonth_pre,-0.15200779582884325,0.001445689862362201,,
melon,maxmonth_pre,-0.1518795366352637,0.014675140823441022,,
desert,maxmonth_pre,-0.15156528369865746,1.4622166559345615e-4,,
scrap,maxmonth_pre,-0.15012549930716645,0.01250467524849831,,
principle,maxmonth_pre,-0.14959108657583806,0.012756491331075447,,
bump,maxmonth_pre,-0.14875699241803048,0.01357112253216922,,
calendar,maxmonth_pre,-0.14732326255054684,0.02852552545888396,,
seam,maxmonth_pre,-0.14692269481832546,0.0021656176713516105,,
fox,maxmonth_pre,-0.14667971551877074,0.004606558250351104,,
prize,maxmonth_pre,-0.14646765592085617,0.008969471999493283,,
knob,maxmonth_pre,-0.145747252547902,0.005862728616016379,,
engine,maxmonth_pre,-0.14569545325016045,0.01482827740439771,,
interpreter,maxmonth_pre,-0.14545241395552183,0.0036967103330938374,,
haul,maxmonth_pre,-0.14498314166201742,0.024427600620882294,,
rabbit,maxmonth_pre,-0.14475296839505478,0.017713916441080356,,
bullet,maxmonth_pre,-0.1445205356353354,0.003362825862653482,,
tomb,maxmonth_pre,-0.14380939917980815,0.017535641642925225,,
column,maxmonth_pre,-0.14263681018875957,0.00357214795983572,,
example,maxmonth_pre,-0.14205151161379193,0.06267969147769191,,
cent,maxmonth_pre,-0.1416888569783516,0.03353540342658959,,
cone,maxmonth_pre,-0.14163059533329678,0.013373194323620132,,
ravine,maxmonth_pre,-0.14117145956253604,0.03376508885756748,,
rescue,maxmonth_pre,-0.1411665275974355,0.0031489915958210026,,
barrel,maxmonth_pre,-0.14111026161218973,0.005260332608956258,,
scholar,maxmonth_pre,-0.14106438343264568,0.008156164295827906,,
pace,maxmonth_pre,-0.14101111536627928,0.0037508269388720804,,
province,maxmonth_pre,-0.14032339197872626,0.04089140002382658,,
mule,maxmonth_pre,-0.14022965742814708,0.02859165927373526,,
leather,maxmonth_pre,-0.13990032387866125,2.9768713744079023e-4,,
disaster,maxmonth_pre,-0.1398659660595786,0.007106443931796513,,
surrender,maxmonth_pre,-0.13963807982710005,0.015738528740577625,,
brick,maxmonth_pre,-0.1395571308848031,0.004173875848411687,,
speed,maxmonth_pre,-0.13955328104894232,6.906315748749786e-4,,
list,maxmonth_pre,-0.1389420386525583,0.0036009873959264964,,
ally,maxmonth_pre,-0.13805313410670758,0.0319236388286452,,
pail,maxmonth_pre,-0.13801731125121186,0.008679107220537035,,
alcohol,maxmonth_pre,-0.13798725733865042,0.018514249682128735,,
button,maxmonth_pre,-0.13790642995526942,0.0012416501915829819,,
driver,maxmonth_pre,-0.13770909306506385,0.009100389432846134,,
pronunciation,maxmonth_pre,-0.1374414977856767,0.0018736277007870717,,
loaf,maxmonth_pre,-0.13717313677693904,0.01155216784891181,,
goal,maxmonth_pre,-0.13701917042853404,0.020330226354141744,,
flutter,maxmonth_pre,-0.1365515597016912,0.010513046745738315,,
clothing,maxmonth_pre,-0.13605950203068393,0.002908568668983772,,
policeman,maxmonth_pre,-0.13571582166391757,0.026651535548545414,,
translation,maxmonth_pre,-0.13542989991636828,0.011939570143968313,,
city,maxmonth_pre,-0.13540435349993613,0.015065474141832985,,
comment,maxmonth_pre,-0.1349575970169473,0.011443045715615071,,
formation,maxmonth_pre,-0.13375446119715714,0.007745171085765387,,
pea,maxmonth_pre,-0.13366875055191552,0.02652365769108174,,
appeal,maxmonth_pre,-0.1333193787908439,0.020293118978617207,,
goose,maxmonth_pre,-0.13252461104959257,0.0031411235055116126,,
cushion,maxmonth_pre,-0.1318419046149128,0.007000499524295076,,
bicycle,maxmonth_pre,-0.13154504017041252,0.10678961916144965,,
tub,maxmonth_pre,-0.13149327547557188,0.02874991753102784,,
deed,maxmonth_pre,-0.13133134760819654,0.007556864899742621,,
tile,maxmonth_pre,-0.13118709110175658,0.03353466595704681,,
solution,maxmonth_pre,-0.13072952454695394,0.022767311783511122,,
groove,maxmonth_pre,-0.13060730507143492,0.026816497634221812,,
remark,maxmonth_pre,-0.13059752991439863,0.025604199334559798,,
beverage,maxmonth_pre,-0.13036246051924608,0.03804265508908119,,
pottery,maxmonth_pre,-0.1302739303516994,0.043837745331851835,,
dinner,maxmonth_pre,-0.13022715356650727,0.032500161763537136,,
supper,maxmonth_pre,-0.1301414333167436,0.03815120958350264,,
tilt,maxmonth_pre,-0.129264706138905,0.03776879734086786,,
quiver,maxmonth_pre,-0.12917657781524564,0.002702262713423114,,
clam,maxmonth_pre,-0.1289711141999675,0.18747267492297037,,
linguistics,maxmonth_pre,-0.12872586257247043,0.18775517654352242,,
shoe,maxmonth_pre,-0.12869103011845517,2.4083434855771236e-4,,
worker,maxmonth_pre,-0.12845551763617827,0.005424661288387207,,
birthday,maxmonth_pre,-0.12822056366040344,0.03519199947856186,,
chamber,maxmonth_pre,-0.1281681708451961,0.025136798955308653,,
brand,maxmonth_pre,-0.12774615446538345,0.004515882864957488,,
constellation,maxmonth_pre,-0.12723154972642053,0.05375350823342126,,
tape,maxmonth_pre,-0.12718176841999615,0.02241346459909416,,
gentleman,maxmonth_pre,-0.12714543508199005,0.03919389179168714,,
barrier,maxmonth_pre,-0.12695185492375946,0.33242644728456666,,
pop,maxmonth_pre,-0.12675240962184509,0.030121041927480698,,
vote,maxmonth_pre,-0.12675027423257842,0.11100709534744022,,
folk,maxmonth_pre,-0.12670774795222803,0.048963758199001124,,
thanks,maxmonth_pre,-0.1261275589181766,0.004801231834742722,,
coal,maxmonth_pre,-0.12597169797398858,9.46597539877879e-4,,
spring,maxmonth_pre,-0.12577958843356932,2.8035325082886325e-6,,
fort,maxmonth_pre,-0.1254429206932876,0.05539774402475413,,
shepherd,maxmonth_pre,-0.1253030538749276,0.012150643838280833,,
model,maxmonth_pre,-0.12491994587304785,0.02401011143828693,,
tea,maxmonth_pre,-0.12470103735027804,0.013973830266471319,,
travel,maxmonth_pre,-0.12403120163802453,4.050175281391084e-4,,
safety,maxmonth_pre,-0.12369935386582528,0.0063791911449315375,,
fund,maxmonth_pre,-0.1235881263433421,0.06638070466616844,,
twitch,maxmonth_pre,-0.1235171816318648,0.0249063838699946,,
yolk,maxmonth_pre,-0.1233442009104418,0.025959365021030724,,
deck,maxmonth_pre,-0.12267499229134136,0.07090370909396464,,
institution,maxmonth_pre,-0.12244874253506213,0.04498838589910405,,
seal,maxmonth_pre,-0.11949066587969262,0.010192909082873031,,
puff,maxmonth_pre,-0.11940534868262338,0.012140975968428875,,
store,maxmonth_pre,-0.11915608670639016,7.99917217960869e-5,,
rate,maxmonth_pre,-0.1190323312325054,0.04626983833557152,,
tow,maxmonth_pre,-0.1187190254551366,0.06454007680284184,,
meter,maxmonth_pre,-0.11864323266907799,0.08676986287876959,,
hurry,maxmonth_pre,-0.11862478627340264,4.232621343522039e-4,,
north,maxmonth_pre,-0.1185307737556542,0.0027704375275069268,,
package,maxmonth_pre,-0.11839011920610867,0.0737981859735183,,
crime,maxmonth_pre,-0.11812841945533167,0.023891941382410947,,
valley,maxmonth_pre,-0.11799263727443986,0.008745874156426015,,
gall,maxmonth_pre,-0.11783388446509915,0.011329330312168302,,
decline,maxmonth_pre,-0.11732030144697092,0.029260653618096565,,
lack,maxmonth_pre,-0.11713868529382358,0.005252650816283885,,
kettle,maxmonth_pre,-0.11662969600940178,0.0244625854852851,,
daytime,maxmonth_pre,-0.11643096598360556,0.08268639115849605,,
mount,maxmonth_pre,-0.11640294246952457,0.0021825054277590235,,
chatter,maxmonth_pre,-0.11548575421412997,0.016538443660003854,,
aid,maxmonth_pre,-0.11538634758834461,0.006969180402361723,,
relief,maxmonth_pre,-0.11525245198895914,0.02862668297093093,,
sack,maxmonth_pre,-0.115183527777563,0.0032855842573865143,,
drip,maxmonth_pre,-0.11477704001136786,0.005811817338717035,,
basis,maxmonth_pre,-0.11455093184195714,0.016476067345145534,,
jacket,maxmonth_pre,-0.11426494380589988,0.03910756152655154,,
suspicion,maxmonth_pre,-0.11406352699021063,0.030594015988266596,,
shop,maxmonth_pre,-0.11398156792596441,0.035990659731700764,,
sport,maxmonth_pre,-0.11318559968350282,0.03912631601075665,,
machine,maxmonth_pre,-0.11300704282585954,0.032784852522242725,,
secretary,maxmonth_pre,-0.11270156436681592,0.06337022307468371,,
lady,maxmonth_pre,-0.1124603260287422,0.02554325692638684,,
index,maxmonth_pre,-0.11238586949277578,0.0425690266386779,,
wilderness,maxmonth_pre,-0.11222253398688599,0.05773322133566842,,
fling,maxmonth_pre,-0.11220862669023053,0.058064687273361976,,
mill,maxmonth_pre,-0.11200437026192456,0.02322943768563271,,
mist,maxmonth_pre,-0.1117884364919697,0.002020955391634533,,
pine,maxmonth_pre,-0.11127632702513432,0.051784019282222364,,
curl,maxmonth_pre,-0.11127009964917266,0.005654139342143835,,
jet,maxmonth_pre,-0.1111813264255341,0.056070810374171325,,
range,maxmonth_pre,-0.11108143339030359,0.014616737676236006,,
salary,maxmonth_pre,-0.1107921900495029,0.08350618813534756,,
barn,maxmonth_pre,-0.11061729568542128,0.10344980169691742,,
mountain,maxmonth_pre,-0.11047251503725666,0.005330075938730929,,
nation,maxmonth_pre,-0.11043851862358083,0.05089004130673583,,
bandage,maxmonth_pre,-0.10994882965557963,0.007155712181095993,,
description,maxmonth_pre,-0.10968784388370378,0.020131269203866365,,
pilot,maxmonth_pre,-0.10966602847235403,0.07795810651617102,,
wheel,maxmonth_pre,-0.10960986179880662,0.002284356172196498,,
rail,maxmonth_pre,-0.1095008822085488,0.04909064516181354,,
plan,maxmonth_pre,-0.1093345106659351,0.006626173142061095,,
singer,maxmonth_pre,-0.10915862022138802,0.013439601168625652,,
detail,maxmonth_pre,-0.1089856583714054,0.012450364251640969,,
weather,maxmonth_pre,-0.10883695454994267,0.005951896148997364,,
district,maxmonth_pre,-0.10843431239234358,0.05480575895455399,,
south,maxmonth_pre,-0.10817338861262393,0.00785575273706725,,
talk,maxmonth_pre,-0.10766533734889519,0.08379903748425047,,
notch,maxmonth_pre,-0.10762640305783311,0.08773617722623359,,
view,maxmonth_pre,-0.10752331887187655,0.006951490511272306,,
education,maxmonth_pre,-0.10701815946872983,0.08092048939419556,,
production,maxmonth_pre,-0.1067683453704092,0.09168810697628806,,
brow,maxmonth_pre,-0.10601303873943213,0.04084943788360942,,
plague,maxmonth_pre,-0.10565516410774219,0.0417445766593635,,
whale,maxmonth_pre,-0.10562878219584615,0.12966876283646092,,
proof,maxmonth_pre,-0.10557453958937149,0.02774990633807647,,
pump,maxmonth_pre,-0.10550177710836756,0.07429599873351861,,
tangle,maxmonth_pre,-0.10527872806023249,0.11059737437837511,,
crash,maxmonth_pre,-0.10494670405047754,0.06208649867597832,,
majority,maxmonth_pre,-0.10473520586311158,0.036307709829530445,,
trickle,maxmonth_pre,-0.10464749381791426,0.07410268365737997,,
chill,maxmonth_pre,-0.10463217599892635,0.05080137756877244,,
grief,maxmonth_pre,-0.10393275543476896,0.029529317133772222,,
cousin,maxmonth_pre,-0.10388162668454097,0.030141704083392288,,
hospital,maxmonth_pre,-0.10384182515115818,0.12499501094179846,,
roller,maxmonth_pre,-0.10382419881442377,0.06969314282768473,,
damage,maxmonth_pre,-0.10372065910186096,0.009066675861484621,,
holiday,maxmonth_pre,-0.10370311515445935,0.1001151111075713,,
highway,maxmonth_pre,-0.10363233325668608,0.039019505812571936,,
training,maxmonth_pre,-0.10334518666409163,0.09824442320772968,,
bracket,maxmonth_pre,-0.10278966409347937,0.06254105366100107,,
flap,maxmonth_pre,-0.10263811053980539,0.020997785008199932,,
library,maxmonth_pre,-0.10249011683601489,0.0449531929610315,,
marrow,maxmonth_pre,-0.10182137171330533,0.013683480363674191,,
manuscript,maxmonth_pre,-0.10166665835667889,0.10833361847698496,,
calf,maxmonth_pre,-0.10137922737148651,0.008472960925908253,,
survey,maxmonth_pre,-0.10109189623287104,0.047740527304343625,,
category,maxmonth_pre,-0.10105887236980697,0.13508012004566958,,
reserve,maxmonth_pre,-0.10097113654208412,0.060542544172100095,,
robe,maxmonth_pre,-0.1006973830408629,0.13914687517269084,,
print,maxmonth_pre,-0.10053896604175841,0.028293067369460224,,
herd,maxmonth_pre,-0.1001247035965281,0.026586434371318916,,
page,maxmonth_pre,-0.10006699379612523,0.024231897564991608,,
urge,maxmonth_pre,-0.09948453389992824,0.03351836717788053,,
resident,maxmonth_pre,-0.09877852035968777,0.06251296923066404,,
pause,maxmonth_pre,-0.09847320792358018,0.0860324392645131,,
draft,maxmonth_pre,-0.09837397627986157,0.05374594485393243,,
supply,maxmonth_pre,-0.09802989402317615,0.022500596821425026,,
visitor,maxmonth_pre,-0.09762179673676714,0.04148527169543497,,
