distance,langname_a,langname_b,title_a,imprint_a,year_a,title_b,imprint_b,year_b,id_a,id_b,glottocode_a,glottocode_b
41.71605481712563,Chinese,Chinese,"Liu shi Han Ying ci dian = Liu's Chinese-English dictionary / Liu Daren bian.,劉氏漢英辭典 = Liu's Chinese-English dictionary / 劉達人編.","Hua ying chu ban she : Jing xiao shang Quan Tai shu cheng, Minguo 67 [1978], 華英出版社 : 經銷商全台書城, 民國67 [1978]",1978,"Zui xin Han Ying qiu jie, cheng yu, fan yi, zao ju, zhu yin da ci dian. A new complete Chinese-English dictionary.,最新漢英求解・成語・翻譯・造句・註音大辭典. A new complete Chinese-English dictionary.","Zhong jian chu ban gong si, 1956., 中建出版公司, 1956.",1956,mdp.39015032038088,uc1.l0093724649,mand1415,mand1415
41.720895294991394,Amharic,Malay,"An Amharic dictionary : Amharic-English, English-Amharic / Wolf Leslau.","University of California, [1965]",1965,"Kathay's unabridged new crown dictionary of national language, Malay-English, English-Malay, by S. Santoso and Y.K. Lee. Rev. and supplemented by Kathay's Malay Editorial Board.","Kathay Press & Traders, 1964.",1964,uiug.30112086640726,mdp.39015020635887,amha1245,stan1306
41.720895294991394,Malay,Amharic,"Kathay's unabridged new crown dictionary of national language, Malay-English, English-Malay, by S. Santoso and Y.K. Lee. Rev. and supplemented by Kathay's Malay Editorial Board.","Kathay Press & Traders, 1964.",1964,"An Amharic dictionary : Amharic-English, English-Amharic / Wolf Leslau.","University of California, [1965]",1965,mdp.39015020635887,uiug.30112086640726,stan1306,amha1245
41.73231718388558,Hindustani,Min Dong Chinese,"The Student's practical dictionary containing Hindustani words with English meanings, in Persian character.","R.N. Lal, 1940.",1940,"Dictionary of the Foochow dialect, by the Rev. R. S. Maclay and the Rev. C. C. Baldwin; rev. and enl. by the Rev. Samuel H. Leger.","The Presbyterian mission press, 1929.",1929,uc1.$b735346,uc1.$b440072,hind1270,mind1253
41.73231718388558,Min Dong Chinese,Hindustani,"Dictionary of the Foochow dialect, by the Rev. R. S. Maclay and the Rev. C. C. Baldwin; rev. and enl. by the Rev. Samuel H. Leger.","The Presbyterian mission press, 1929.",1929,"The Student's practical dictionary containing Hindustani words with English meanings, in Persian character.","R.N. Lal, 1940.",1940,uc1.$b440072,uc1.$b735346,mind1253,hind1270
41.734175810505164,Chinese,Chinese,"Xin Han Ying ci dian / Ding Guangxun zhu bian = A New Chinese-English Dictionary / editor in chief, Ding Guang-xun.,新汉英词典 / 丁光训主编 = A New Chinese-English Dictionary / editor in chief, Ding Guang-xun.","San lian shu dian Xianggang fen dian, 1985., 三联書店香港分店, 1985.",1985,"Zui xin gao ji Ying Han ci dian = A new advanced English-Chinese dictionary / [zhu bian Cai Wenying].,最新高级英汉词典 = A new advanced English-Chinese dictionary / [主编蔡文萦].","Shang wu yin shu guan guo ji you xian gong si, 2003., 商务印书馆国际有限公司, 2003.",2003,uva.x001066030,mdp.39015080623211,mand1415,mand1415
41.734175810505164,Chinese,Chinese,"Zui xin gao ji Ying Han ci dian = A new advanced English-Chinese dictionary / [zhu bian Cai Wenying].,最新高级英汉词典 = A new advanced English-Chinese dictionary / [主编蔡文萦].","Shang wu yin shu guan guo ji you xian gong si, 2003., 商务印书馆国际有限公司, 2003.",2003,"Xin Han Ying ci dian / Ding Guangxun zhu bian = A New Chinese-English Dictionary / editor in chief, Ding Guang-xun.,新汉英词典 / 丁光训主编 = A New Chinese-English Dictionary / editor in chief, Ding Guang-xun.","San lian shu dian Xianggang fen dian, 1985., 三联書店香港分店, 1985.",1985,mdp.39015080623211,uva.x001066030,mand1415,mand1415
41.73551437839207,Italian,Italian,"Cassell's Italian dictionary : Italian-English, English-Italian / compiled by Piero Rebora, with the assistance of Francis M. Guercio and Arthur L. Hayward.","Cassell ; Macmillan, 1977.",1977,"Garzanti comprehensive Italian-English, English-Italian dictionary.","McGraw-Hill [1963, c1961]",1963,mdp.39015042556848,mdp.39015015203220,ital1282,ital1282
41.73551437839207,Italian,Italian,"Garzanti comprehensive Italian-English, English-Italian dictionary.","McGraw-Hill [1963, c1961]",1963,"Cassell's Italian dictionary : Italian-English, English-Italian / compiled by Piero Rebora, with the assistance of Francis M. Guercio and Arthur L. Hayward.","Cassell ; Macmillan, 1977.",1977,mdp.39015015203220,mdp.39015042556848,ital1282,ital1282
41.74194773787183,Russian,Polish,Russian-English dictionary / compiled by O.S. Akhmanova ... [et al.] ; under the general direction of A.I. Smirnitsky,"Dutton, 1973",1973,"The Kościuszko Foundation dictionary: English-Polish, Polish-English. By Kazimierz Bulas and Francis J. Whitfield.","Kosciuszko Foundation, 1960-1962.",1962,uc1.31822023453186,mdp.39015015059622,russ1263,poli1260
41.74194773787183,Polish,Russian,"The Kościuszko Foundation dictionary: English-Polish, Polish-English. By Kazimierz Bulas and Francis J. Whitfield.","Kosciuszko Foundation, 1960-1962.",1962,Russian-English dictionary / compiled by O.S. Akhmanova ... [et al.] ; under the general direction of A.I. Smirnitsky,"Dutton, 1973",1973,mdp.39015015059622,uc1.31822023453186,poli1260,russ1263
41.74205849036542,Spanish,Portuguese,"Vox new college Spanish and English dictionary : English- Spanish/Spanish-English / preface by Theodore V. Higgs ; dictionary compiled by Carlos F. MacHale and the editors of Biblograf, S.A. ; North American edition prepared by the editors of National Textbook Company","National Textbook Co., c1984",1984,NTC's compact Portuguese and English dictionary.,"NTC Publishing Group, 1995.",1995,uc1.31822016526394,mdp.39015037464693,stan1288,port1283
41.74205849036542,Portuguese,Spanish,NTC's compact Portuguese and English dictionary.,"NTC Publishing Group, 1995.",1995,"Vox new college Spanish and English dictionary : English- Spanish/Spanish-English / preface by Theodore V. Higgs ; dictionary compiled by Carlos F. MacHale and the editors of Biblograf, S.A. ; North American edition prepared by the editors of National Textbook Company","National Textbook Co., c1984",1984,mdp.39015037464693,uc1.31822016526394,port1283,stan1288
41.742491046982316,Chinese,Chinese,"Gao ji Ying Han ci dian = An advanced English-Chinese dictionary / Yu Shixiong zhu bian.,高级英汉词典 = An advanced English-Chinese dictionary / 余士雄主编.","Wai yu jiao xue yu jiao yan chu ban she, 2002., 外语敎学与敎硏出版社, 2002.",2002,"21 shi ji Ying Han ci dian = 21st century English-Chinese dictionary / zhu bian Liang Derun, Zheng Jiande.,21世纪英汉词典= 21st century English-Chinese dictionary / 主编梁德润, 郑建德.","Wai wen chu ban she, 1999., 外文出版社, 1999.",1999,uiug.30112097464579,uc1.l0093736882,mand1415,mand1415
41.742491046982316,Chinese,Chinese,"21 shi ji Ying Han ci dian = 21st century English-Chinese dictionary / zhu bian Liang Derun, Zheng Jiande.,21世纪英汉词典= 21st century English-Chinese dictionary / 主编梁德润, 郑建德.","Wai wen chu ban she, 1999., 外文出版社, 1999.",1999,"Gao ji Ying Han ci dian = An advanced English-Chinese dictionary / Yu Shixiong zhu bian.,高级英汉词典 = An advanced English-Chinese dictionary / 余士雄主编.","Wai yu jiao xue yu jiao yan chu ban she, 2002., 外语敎学与敎硏出版社, 2002.",2002,uc1.l0093736882,uiug.30112097464579,mand1415,mand1415
41.74619549396517,German,German,"A new and practical pocket dictionary, English-German and German-English, on a new system. The pronunciation phonetically indicated by means of German letters. With copious lists of abbreviations, baptismal and geographical names.","P. Neff, 1880.",1880,A new and complete American dictionary of the English and German languages ... By Wm. Odell Elwell.,"G. & B. Westermann Brothers, 1854.",1854,hvd.hn6nwu,chi.085159567,stan1295,stan1295
41.74619549396517,German,German,A new and complete American dictionary of the English and German languages ... By Wm. Odell Elwell.,"G. & B. Westermann Brothers, 1854.",1854,"A new and practical pocket dictionary, English-German and German-English, on a new system. The pronunciation phonetically indicated by means of German letters. With copious lists of abbreviations, baptismal and geographical names.","P. Neff, 1880.",1880,chi.085159567,hvd.hn6nwu,stan1295,stan1295
41.747057142247186,French,French,"Pocket dictionary of the English and French languages, by J.E. Wessely.",Brentano's [1908?],1908,A new French & English dictionary.,"[Print. by Mills, Jowett & Mills], 1833.",1833,nyp.33433081637708,hvd.32044100045863,stan1290,stan1290
41.747057142247186,French,French,A new French & English dictionary.,"[Print. by Mills, Jowett & Mills], 1833.",1833,"Pocket dictionary of the English and French languages, by J.E. Wessely.",Brentano's [1908?],1908,hvd.32044100045863,nyp.33433081637708,stan1290,stan1290
41.750454671725784,Japanese,Japanese,"A.B.C. Japanese-English dictionary. An entirely new method of classification of the Chinese-Japanese characters, by Oreste Vaccari and Enko Elisa Vaccari.","O. Vaccari; sold by the publisher and Brentano's, New York [c1949]",1949,A new Japanese-English dictionary. With appendex [!] by I. Tanoak [!] Y. Yamazaki. F. Takano.,"M. Okura, 1897.",1897,uc1.b000495538,uc1.b000208057,nucl1643,nucl1643
41.750454671725784,Japanese,Japanese,A new Japanese-English dictionary. With appendex [!] by I. Tanoak [!] Y. Yamazaki. F. Takano.,"M. Okura, 1897.",1897,"A.B.C. Japanese-English dictionary. An entirely new method of classification of the Chinese-Japanese characters, by Oreste Vaccari and Enko Elisa Vaccari.","O. Vaccari; sold by the publisher and Brentano's, New York [c1949]",1949,uc1.b000208057,uc1.b000495538,nucl1643,nucl1643
41.75151541095684,German,German,"Neues vollständiges kritisches Wörterbuch der Englischen und Deutschen Sprache = A new and complete critical dictionary of the English and German languages / von F.W. Thieme, hrsg. von E. Preusser.","G. Mayer's, 1849.",1849,"A German-English and English German pocket-dictionary; denoting the meaning of all the words in general use, and likewise of the principal idiomatic phrases ... and containing also distinct tables of the irregular verbs and proper names in both languages ... By David Fosdick, jr. ...","B. Perkins & co., 1847.",1847,uc1.$b606483,hvd.hwsha5,stan1295,stan1295
41.75151541095684,German,German,"A German-English and English German pocket-dictionary; denoting the meaning of all the words in general use, and likewise of the principal idiomatic phrases ... and containing also distinct tables of the irregular verbs and proper names in both languages ... By David Fosdick, jr. ...","B. Perkins & co., 1847.",1847,"Neues vollständiges kritisches Wörterbuch der Englischen und Deutschen Sprache = A new and complete critical dictionary of the English and German languages / von F.W. Thieme, hrsg. von E. Preusser.","G. Mayer's, 1849.",1849,hvd.hwsha5,uc1.$b606483,stan1295,stan1295
41.75164104598176,French,French,A pocket dictionary of the French & English languages ...,"Longmans, Green, 1902.",1902,"Burt's French-English dictionary. In two parts: French-English.  English-French.  By J. E. Wessely.  Rewritten, improved, and greatly enl. by L. Tolhausen and George Payn, in collaboration with M. Eug. Heymann.  Burt's dictionnaire.  Français-anglais et anglais-français...","Blue Ribbon Books, inc. [1940]",1940,uva.x000620162,uc1.c060989254,stan1290,stan1290
41.75164104598176,French,French,"Burt's French-English dictionary. In two parts: French-English.  English-French.  By J. E. Wessely.  Rewritten, improved, and greatly enl. by L. Tolhausen and George Payn, in collaboration with M. Eug. Heymann.  Burt's dictionnaire.  Français-anglais et anglais-français...","Blue Ribbon Books, inc. [1940]",1940,A pocket dictionary of the French & English languages ...,"Longmans, Green, 1902.",1902,uc1.c060989254,uva.x000620162,stan1290,stan1290
41.75581674063495,French,French,"Cassell's French-English, English-French dictionary, with appendix of proper names, weights, and measures, etc.; ed. by Ernest A. Baker; rev. by Alfred de Curzon.","Cassell, [1954]",1954,Harrap's shorter French and English dictionary / by J. E. Mansion.,"Heath, 1967-",-9999,uiug.30112045767941,mdp.39015052449512,stan1290,stan1290
41.75581674063495,French,French,Harrap's shorter French and English dictionary / by J. E. Mansion.,"Heath, 1967-",-9999,"Cassell's French-English, English-French dictionary, with appendix of proper names, weights, and measures, etc.; ed. by Ernest A. Baker; rev. by Alfred de Curzon.","Cassell, [1954]",1954,mdp.39015052449512,uiug.30112045767941,stan1290,stan1290
41.75587739645583,Hindustani,Panjabi,"A smaller Hindustani and English dictionary; printed entirely in the Roman character, conformable to the system laid down by Sir William Jones, and improved since his time.","W. H. Allen, 1876.",1876,"A dictionary of the Pánjabí language, prepared by a committee of the Lodiana mission.","Printed at the Mission press, 1854.",1854,uc1.c087118709,mdp.39015069452541,hind1270,panj1256
41.75587739645583,Panjabi,Hindustani,"A dictionary of the Pánjabí language, prepared by a committee of the Lodiana mission.","Printed at the Mission press, 1854.",1854,"A smaller Hindustani and English dictionary; printed entirely in the Roman character, conformable to the system laid down by Sir William Jones, and improved since his time.","W. H. Allen, 1876.",1876,mdp.39015069452541,uc1.c087118709,panj1256,hind1270
41.761391383430016,Spanish,Spanish,"The Williams Spanish & English dictionary; Spanish-English, English-Spanish [by] Edwin B. Williams.","Scribner [1973, c1963]",1973,"Simon and Schuster's international dictionary. Diccionario internacional Simon and Schuster. English/Spanish, Spanish/English. Tana de Gámez, editor in chief.",Simon and Schuster [1973],1973,uva.x002016721,mdp.39015061658079,stan1288,stan1288
41.761391383430016,Spanish,Spanish,"Simon and Schuster's international dictionary. Diccionario internacional Simon and Schuster. English/Spanish, Spanish/English. Tana de Gámez, editor in chief.",Simon and Schuster [1973],1973,"The Williams Spanish & English dictionary; Spanish-English, English-Spanish [by] Edwin B. Williams.","Scribner [1973, c1963]",1973,mdp.39015061658079,uva.x002016721,stan1288,stan1288
41.765124282424516,German,German,"Dictionary of the English and German languages, entirely rewritten, greatly enlarged and augmented by all the latest expressions connedted with aviatics, motoring, travelling, sport, etc.","Regan pub. co., 1923.",1923,Flügel's complete dictionary of the German and English languages : adapted to the English student with great additions and improvements / by C.A. Feiling and A. Heimann.,"Whittaker, Dulau and Nutt, 1843.",1843,osu.32435015942832,hvd.32044106312002,stan1295,stan1295
41.765124282424516,German,German,Flügel's complete dictionary of the German and English languages : adapted to the English student with great additions and improvements / by C.A. Feiling and A. Heimann.,"Whittaker, Dulau and Nutt, 1843.",1843,"Dictionary of the English and German languages, entirely rewritten, greatly enlarged and augmented by all the latest expressions connedted with aviatics, motoring, travelling, sport, etc.","Regan pub. co., 1923.",1923,hvd.32044106312002,osu.32435015942832,stan1295,stan1295
41.769022860027654,French,French,"Cassell's new French-English, English-French dictionary, with key to pronunciations and an appendix of proper names, weights and measures, etc; edited by Ernest A. Baker. With an introduction by Frank H. Vizetelly.",Funk & Wagnalls [c1930],1930,"A compendious dictionary of the French language (French, English:- English-French). Followed by a list of the principal diverging derivations, and preceded by chronological and historical tables.",1874,1874,mdp.39015003632513,hvd.hwsi9b,stan1290,stan1290
41.769022860027654,French,French,"A compendious dictionary of the French language (French, English:- English-French). Followed by a list of the principal diverging derivations, and preceded by chronological and historical tables.",1874,1874,"Cassell's new French-English, English-French dictionary, with key to pronunciations and an appendix of proper names, weights and measures, etc; edited by Ernest A. Baker. With an introduction by Frank H. Vizetelly.",Funk & Wagnalls [c1930],1930,hvd.hwsi9b,mdp.39015003632513,stan1290,stan1290
41.77105071643756,Tamil,Bengali,Varathar students' dictionary; English-English-Tamil.,Varathar Veliyeedu [1970],1970,"Bangla Academy students' English to Bengali dictionary / compiled by Nur Muhammad ; reviewed by Zillur Rahman Siddiqui, Jotirmoy Guha Thakurtha, Serajul Islam Chowdhury.","Bangla Academy, 1977.",1977,uva.x000598395,mdp.39015020061381,tami1289,beng1280
41.77105071643756,Bengali,Tamil,"Bangla Academy students' English to Bengali dictionary / compiled by Nur Muhammad ; reviewed by Zillur Rahman Siddiqui, Jotirmoy Guha Thakurtha, Serajul Islam Chowdhury.","Bangla Academy, 1977.",1977,Varathar students' dictionary; English-English-Tamil.,Varathar Veliyeedu [1970],1970,mdp.39015020061381,uva.x000598395,beng1280,tami1289
41.77166016716465,French,French,"Cassell's new French-English, English-French dictionary, with key to pronunciations and an appendix of proper names, weights and measures, etc; edited by Ernest A. Baker. With an introduction by Frank H. Vizetelly.",Funk & Wagnalls [c1930],1930,"Van Nostrand's concise student dictionary; French-English, English-French [by] Jean-Paul Vinay, Pierre Daviault [and] Henry Alexander.",Van Nostrand [1962],1962,mdp.39015003632513,inu.30000067224505,stan1290,stan1290
41.77166016716465,French,French,"Van Nostrand's concise student dictionary; French-English, English-French [by] Jean-Paul Vinay, Pierre Daviault [and] Henry Alexander.",Van Nostrand [1962],1962,"Cassell's new French-English, English-French dictionary, with key to pronunciations and an appendix of proper names, weights and measures, etc; edited by Ernest A. Baker. With an introduction by Frank H. Vizetelly.",Funk & Wagnalls [c1930],1930,inu.30000067224505,mdp.39015003632513,stan1290,stan1290
41.773781962522065,French,French,French-English and English-French dictionary.,"Ottenheimer Publishers, c1960.",1960,"A compendious dictionary of the French language (French, English:- English-French). Followed by a list of the principal diverging derivations, and preceded by chronological and historical tables.",1874,1874,pst.000063981698,hvd.hwsi9b,stan1290,stan1290
41.773781962522065,French,French,"A compendious dictionary of the French language (French, English:- English-French). Followed by a list of the principal diverging derivations, and preceded by chronological and historical tables.",1874,1874,French-English and English-French dictionary.,"Ottenheimer Publishers, c1960.",1960,hvd.hwsi9b,pst.000063981698,stan1290,stan1290
41.77760169147713,French,French,Junior classic French dictionary : French-English and English-French / by J.E. Wessely.,"Follet, 1948, c1932.",1932,Dictionnaire français-anglais: French-English [and English-French] dictionary.,1854-55.,1855,uiug.30112078557326,nyp.33433070239102,stan1290,stan1290
41.77760169147713,French,French,Dictionnaire français-anglais: French-English [and English-French] dictionary.,1854-55.,1855,Junior classic French dictionary : French-English and English-French / by J.E. Wessely.,"Follet, 1948, c1932.",1932,nyp.33433070239102,uiug.30112078557326,stan1290,stan1290
41.78642777134412,Raluana,Maori,"A dictionary of the Raluana language (New Britain, S.W. Pacific). Raluana-English, with an introduction and English-Raluana index, by Peter A. Lanyon-Orgill.",1960,1960,"A dictionary of the New Zealand language, by the Right Reverend William Williams ...","Whitcombe & Tombs, 1915.",1915,mdp.39015066237358,mdp.39015030565827,ralu1237,maor1246
41.78642777134412,Maori,Raluana,"A dictionary of the New Zealand language, by the Right Reverend William Williams ...","Whitcombe & Tombs, 1915.",1915,"A dictionary of the Raluana language (New Britain, S.W. Pacific). Raluana-English, with an introduction and English-Raluana index, by Peter A. Lanyon-Orgill.",1960,1960,mdp.39015030565827,mdp.39015066237358,maor1246,ralu1237
41.78909310795021,Afrikaans,Afrikaans,Handige woordeboek : Afrikaans-Engels = Handy dictionary : English-Afrikaans / M. S. B. Kritzinger.,"J. L. van Schaik, 1976.",1976,"Dictionary Coetzee woordeboek : Afrikaans-Engels, Engels-Afrikaans : pronouncing dictionary containing over 35,000 entries : uitspraak woordebock met oor 35,000 inskrywings.","Shuter and Shooter, 1984.",1984,inu.39000002839145,inu.30000035077324,afri1274,afri1274
41.78909310795021,Afrikaans,Afrikaans,"Dictionary Coetzee woordeboek : Afrikaans-Engels, Engels-Afrikaans : pronouncing dictionary containing over 35,000 entries : uitspraak woordebock met oor 35,000 inskrywings.","Shuter and Shooter, 1984.",1984,Handige woordeboek : Afrikaans-Engels = Handy dictionary : English-Afrikaans / M. S. B. Kritzinger.,"J. L. van Schaik, 1976.",1976,inu.30000035077324,inu.39000002839145,afri1274,afri1274
41.79052977685332,French,French,"Cassell's French-English, English-French dictionary = Dictionnaire français-anglais, anglais-français / completely revised by Denis Girard, with the assistance of Gaston Dulong, Oliver Van Oss, Charles Guinness.","Cassell ; Macmillan, 1981, c1962.",1981,"Heath's French and English dictionary. Compiled from the best authorities in both languages. Rev. and considerably enl. by James Boielle, aided by de V. Payen-Payne.","D. C. Heath [1905, c1903]",1905,mdp.39015064050795,hvd.32044005154612,stan1290,stan1290
41.79052977685332,French,French,"Heath's French and English dictionary. Compiled from the best authorities in both languages. Rev. and considerably enl. by James Boielle, aided by de V. Payen-Payne.","D. C. Heath [1905, c1903]",1905,"Cassell's French-English, English-French dictionary = Dictionnaire français-anglais, anglais-français / completely revised by Denis Girard, with the assistance of Gaston Dulong, Oliver Van Oss, Charles Guinness.","Cassell ; Macmillan, 1981, c1962.",1981,hvd.32044005154612,mdp.39015064050795,stan1290,stan1290
41.79654528661469,Welsh,Welsh,"An English-Welsh pronouncing dictionary, with preliminary observations on the elementary sounds of the English language, a copious vocabulary of the roots of English words, and a list of Scripture proper names. Geiriadur cynaniaethol seisoneg a chymraeg ... Gan William Spurrell ...","W. Spurrell a'i fab, 1909",1909,"Geiriadur cenhedlaethol, cymraeg a saesneg = A national dictionary of the Welsh language, with English and Welsh equivalents / by W. Owen Pughe.","T. Gee, 1866-1873.",1873,mdp.39015011049437,hvd.32044004554697,wels1247,wels1247
41.79654528661469,Welsh,Welsh,"Geiriadur cenhedlaethol, cymraeg a saesneg = A national dictionary of the Welsh language, with English and Welsh equivalents / by W. Owen Pughe.","T. Gee, 1866-1873.",1873,"An English-Welsh pronouncing dictionary, with preliminary observations on the elementary sounds of the English language, a copious vocabulary of the roots of English words, and a list of Scripture proper names. Geiriadur cynaniaethol seisoneg a chymraeg ... Gan William Spurrell ...","W. Spurrell a'i fab, 1909",1909,hvd.32044004554697,mdp.39015011049437,wels1247,wels1247
41.797980579973604,French,French,"Dictionary of the French and English languages, by W. James and A. Molé.","The Macmillan Co., 1916.",1916,"Hill's French-English and English-French vest-pocket dictionary, with conversations and idioms by C.M. Stevans.","David McKay, 1898.",1898,uiug.30112056058859,hvd.hn6guw,stan1290,stan1290
41.797980579973604,French,French,"Hill's French-English and English-French vest-pocket dictionary, with conversations and idioms by C.M. Stevans.","David McKay, 1898.",1898,"Dictionary of the French and English languages, by W. James and A. Molé.","The Macmillan Co., 1916.",1916,hvd.hn6guw,uiug.30112056058859,stan1290,stan1290
41.80242473994514,German,Pilipino,"A dictionary of the English and German languages, to which is added a synopsis of English words differently pronounced by different orthoëpists, / by Chr. Fr. Grieb.",C. H. Hoffmann 1863.,1863,"Thesaurus dictionary English-Pilipino, 1938-1966.","Limbagang Pilipino, 1970, c.1967.",1970,uiug.30112124478733,mdp.39015066316756,stan1295,taga1270
41.80242473994514,Pilipino,German,"Thesaurus dictionary English-Pilipino, 1938-1966.","Limbagang Pilipino, 1970, c.1967.",1970,"A dictionary of the English and German languages, to which is added a synopsis of English words differently pronounced by different orthoëpists, / by Chr. Fr. Grieb.",C. H. Hoffmann 1863.,1863,mdp.39015066316756,uiug.30112124478733,taga1270,stan1295
41.806907451429616,Polish,Slovenian,English-Polish and Polish-English dictionary : słownik angielsko-polska polsko-angielska / by W. Kierst.,"s.n., 19--].",-9999,"Angleško-slovenski, slovensko-angleški slovar = English-Slovene, Slovene-English dictionary / Daša Komac.","Cankarjeva zal., 1994.",1994,pst.000030668232,inu.30000042071369,poli1260,slov1268
41.806907451429616,Slovenian,Polish,"Angleško-slovenski, slovensko-angleški slovar = English-Slovene, Slovene-English dictionary / Daša Komac.","Cankarjeva zal., 1994.",1994,English-Polish and Polish-English dictionary : słownik angielsko-polska polsko-angielska / by W. Kierst.,"s.n., 19--].",-9999,inu.30000042071369,pst.000030668232,slov1268,poli1260
41.80892214920825,Hungarian,Arabic,Magyar angol kisszótár = Hungarian-English dictionary / vezető szerkesztő Kiséry István.,"Akadémiai Kiadó, c2006.",2006,"al-Mawrid : qāmūs ʻArabī-Inkilīzī / Rūḥī Baʻlabakkī = al-Mawrid : a modern Arabic-English dictionary / Rohi Baʻalbaki.,المورد : قاموس عربي إنكليزي / روحي بعلبكي.","Dār al-ʻIlm lil-Malāyīn, 1999., دار العلم للملايين، 1999.",1999,mdp.39015066792709,mdp.39015043036436,hung1274,stan1318
41.80892214920825,Arabic,Hungarian,"al-Mawrid : qāmūs ʻArabī-Inkilīzī / Rūḥī Baʻlabakkī = al-Mawrid : a modern Arabic-English dictionary / Rohi Baʻalbaki.,المورد : قاموس عربي إنكليزي / روحي بعلبكي.","Dār al-ʻIlm lil-Malāyīn, 1999., دار العلم للملايين، 1999.",1999,Magyar angol kisszótár = Hungarian-English dictionary / vezető szerkesztő Kiséry István.,"Akadémiai Kiadó, c2006.",2006,mdp.39015043036436,mdp.39015066792709,stan1318,hung1274
41.816525940922666,Serbian-Croatian-Bosnian,Arabic,"Recnik englesko-srpskohrvatski, srpskohrvatsko-engleski sa kratkam engleskog jezika = Dictionary English-Serbocroatian, Serbocroatian-English with a short grammar of English language / Branislav Grujic.","Obod, 1982.",1982,"al-Mawrid : qāmūs ʻArabī-Inkilīzī / Rūḥī Baʻlabakkī = al-Mawrid : a modern Arabic-English dictionary / Rohi Baʻalbaki.,المورد : قاموس عربي إنكليزي / روحي بعلبكي.","Dār al-ʻIlm lil-Malāyīn, 1999., دار العلم للملايين، 1999.",1999,uva.x002192918,mdp.39015043036436,sout1528,stan1318
41.816525940922666,Arabic,Serbian-Croatian-Bosnian,"al-Mawrid : qāmūs ʻArabī-Inkilīzī / Rūḥī Baʻlabakkī = al-Mawrid : a modern Arabic-English dictionary / Rohi Baʻalbaki.,المورد : قاموس عربي إنكليزي / روحي بعلبكي.","Dār al-ʻIlm lil-Malāyīn, 1999., دار العلم للملايين، 1999.",1999,"Recnik englesko-srpskohrvatski, srpskohrvatsko-engleski sa kratkam engleskog jezika = Dictionary English-Serbocroatian, Serbocroatian-English with a short grammar of English language / Branislav Grujic.","Obod, 1982.",1982,mdp.39015043036436,uva.x002192918,stan1318,sout1528
41.826035883820566,French,French,"A French and English dictionary, compiled from the best authorities of both languages. By Professors De Lolme and Wallace, and Henry Bridgeman.","Paris & Melbourne, Cassell & company, limited [19--]",1976,"Dictionary of the French and English languages, by W. James and A. Molé.","The Macmillan Co., 1916.",1916,uva.x000536628,uiug.30112056058859,stan1290,stan1290
41.826035883820566,French,French,"Dictionary of the French and English languages, by W. James and A. Molé.","The Macmillan Co., 1916.",1916,"A French and English dictionary, compiled from the best authorities of both languages. By Professors De Lolme and Wallace, and Henry Bridgeman.","Paris & Melbourne, Cassell & company, limited [19--]",1976,uiug.30112056058859,uva.x000536628,stan1290,stan1290
41.83219502467235,Portuguese,Spanish,"Modern Portuguese-English, English-Portuguese dictionary, edited by Elbert L. Richardson, Maria de Lourdes Sá Pereira and Milton Sá Pereira.",D. McKay [1943],1943,"The new Appleton-Cuyas dictionary, English-Spanish & Spanish English. Based on Appleton's Spanish-English dictionary by Arturo Cuyas. Revised and abridged under the editorial direction of Ernesto Guerra Da Cal.",Appleton-Century-Crofts [c1964],1964,umn.31951002188152f,mdp.49015002691088,port1283,stan1288
41.83219502467235,Spanish,Portuguese,"The new Appleton-Cuyas dictionary, English-Spanish & Spanish English. Based on Appleton's Spanish-English dictionary by Arturo Cuyas. Revised and abridged under the editorial direction of Ernesto Guerra Da Cal.",Appleton-Century-Crofts [c1964],1964,"Modern Portuguese-English, English-Portuguese dictionary, edited by Elbert L. Richardson, Maria de Lourdes Sá Pereira and Milton Sá Pereira.",D. McKay [1943],1943,mdp.49015002691088,umn.31951002188152f,stan1288,port1283
41.83692177058026,Spanish,Spanish,"Harrap's paperback dictionary-diccionario : Español-Inglés, English-Spanish / editors, Teresa Álvarez, Liam Rodger","Harrap, 2007",2006,Webster's New World pocket Spanish dictionary.,"Wiley Pub., c2004.",2004,uc1.32106018837960,pst.000054082359,stan1288,stan1288
41.83692177058026,Spanish,Spanish,Webster's New World pocket Spanish dictionary.,"Wiley Pub., c2004.",2004,"Harrap's paperback dictionary-diccionario : Español-Inglés, English-Spanish / editors, Teresa Álvarez, Liam Rodger","Harrap, 2007",2006,pst.000054082359,uc1.32106018837960,stan1288,stan1288
41.83702446632501,Spanish,Spanish,"New revised Velázquez Spanish and English dictionary / by Mariano Velázquez de la Cadena, Edward Gray, and Juan L. Iribas. Newly rev. by Ida Navarro Hinojosa, Manuel Blanco-González and Richard John Wiezell.","Follett Pub., 1967.",1967,"Pocket dictionary of the Spanish and English languages by Wessely and Gironés, thoroughly rev. and entirely re-written, by L. Tolhausen ... and G. Payn.","B. Tauchnitz, 1926.",1926,mdp.39015004955798,inu.30000011313065,stan1288,stan1288
